empresi_id,source_reference,upstream_source,disease,disease_code,country,iso3,latitude,longitude,observation_date,report_date,published_date,species,cases,deaths,status,data_realism
EMPRESI-ASF-0001117,WAHIS-ASF-BGR-2020-08-03-03,WAHIS,African swine fever,ASF,Bulgaria,BGR,42.9766,24.3715,2020-08-09,2020-08-30,2020-09-05,Sus scrofa domesticus,115,102,confirmed,synthetic
EMPRESI-ASF-0001265,WAHIS-ASF-ROU-2020-08-24-02,WAHIS,African swine fever,ASF,Romania,ROU,45.5407,25.445,2020-08-24,2020-09-02,2020-09-05,Sus scrofa (wild boar),34,32,confirmed,synthetic
EMPRESI-ASF-0000092,WAHIS-ASF-ITA-2020-06-08-05,WAHIS,African swine fever,ASF,Italy,ITA,43.2211,14.6433,2020-06-13,2020-08-31,2020-09-06,Sus scrofa domesticus,26,22,confirmed,synthetic
EMPRESI-ASF-0001199,WAHIS-ASF-ISR-2020-08-10-01,WAHIS,African swine fever,ASF,Israel,ISR,31.2632,35.0627,2020-08-12,2020-08-29,2020-09-06,Sus scrofa domesticus,242,219,confirmed,synthetic
EMPRESI-ASF-0001209,WAHIS-ASF-DEU-2020-08-17-03,WAHIS,African swine fever,ASF,Germany,DEU,49.3073,10.0333,2020-08-20,2020-08-31,2020-09-06,Sus scrofa domesticus,127,112,confirmed,synthetic
EMPRESI-ASF-0000551,WAHIS-ASF-NLD-2020-07-06-08,WAHIS,African swine fever,ASF,Netherlands,NLD,52.0705,4.4896,2020-07-10,2020-08-23,2020-09-06,Sus scrofa domesticus,113,103,confirmed,synthetic
EMPRESI-ASF-0000925,WAHIS-ASF-ROU-2020-07-20-05,WAHIS,African swine fever,ASF,Romania,ROU,45.2106,26.7955,2020-07-24,2020-08-29,2020-09-06,Sus scrofa (wild boar),104,85,confirmed,synthetic
EMPRESI-ASF-0001216,WAHIS-ASF-BEL-2020-08-17-00,WAHIS,African swine fever,ASF,Belgium,BEL,50.8829,4.4989,2020-08-23,2020-09-02,2020-09-07,Sus scrofa domesticus,49,44,confirmed,synthetic
EMPRESI-ASF-0001008,WAHIS-ASF-POL-2020-07-27-00,WAHIS,African swine fever,ASF,Poland,POL,51.8451,19.8872,2020-07-29,2020-08-29,2020-09-07,Sus scrofa domesticus,615,540,confirmed,synthetic
EMPRESI-ASF-0001082,WAHIS-ASF-BEL-2020-08-03-02,WAHIS,African swine fever,ASF,Belgium,BEL,50.0439,5.5477,2020-08-07,2020-08-29,2020-09-07,Sus scrofa (wild boar),29,26,confirmed,synthetic
EMPRESI-ASF-0001122,WAHIS-ASF-MDA-2020-08-03-01,WAHIS,African swine fever,ASF,Moldova,MDA,47.1195,29.8208,2020-08-08,2020-09-02,2020-09-07,Sus scrofa domesticus,64,58,confirmed,synthetic
EMPRESI-ASF-0000773,WAHIS-ASF-POL-2020-07-13-00,WAHIS,African swine fever,ASF,Poland,POL,51.9668,21.7889,2020-07-18,2020-08-29,2020-09-07,Sus scrofa domesticus,265,231,confirmed,synthetic
EMPRESI-ASF-0001111,WAHIS-ASF-ROU-2020-08-03-04,WAHIS,African swine fever,ASF,Romania,ROU,46.466,26.5252,2020-08-07,2020-09-02,2020-09-07,Sus scrofa domesticus,100,87,confirmed,synthetic
EMPRESI-ASF-0000872,WAHIS-ASF-NLD-2020-07-20-04,WAHIS,African swine fever,ASF,Netherlands,NLD,52.3227,6.5681,2020-07-26,2020-09-01,2020-09-08,Sus scrofa domesticus,32,30,confirmed,synthetic
EMPRESI-ASF-0001061,WAHIS-ASF-FRA-2020-08-03-05,WAHIS,African swine fever,ASF,France,FRA,49.2016,0.7361,2020-08-06,2020-08-29,2020-09-08,Sus scrofa (wild boar),384,344,confirmed,synthetic
EMPRESI-ASF-0000915,WAHIS-ASF-HUN-2020-07-20-02,WAHIS,African swine fever,ASF,Hungary,HUN,47.4915,18.5402,2020-07-23,2020-08-28,2020-09-08,Sus scrofa (wild boar),55,48,confirmed,synthetic
EMPRESI-ASF-0000203,WAHIS-ASF-ROU-2020-06-15-03,WAHIS,African swine fever,ASF,Romania,ROU,47.8536,25.6988,2020-06-21,2020-08-26,2020-09-08,Sus scrofa (wild boar),47,42,confirmed,synthetic
EMPRESI-ASF-0001030,WAHIS-ASF-BGR-2020-07-27-01,WAHIS,African swine fever,ASF,Bulgaria,BGR,43.3716,26.3456,2020-08-01,2020-08-29,2020-09-09,Sus scrofa (wild boar),118,107,confirmed,synthetic
EMPRESI-ASF-0001114,WAHIS-ASF-BGR-2020-08-03-00,WAHIS,African swine fever,ASF,Bulgaria,BGR,43.5383,23.9307,2020-08-04,2020-09-03,2020-09-09,Sus scrofa (wild boar),82,71,confirmed,synthetic
EMPRESI-ASF-0001244,WAHIS-ASF-GEO-2020-08-17-02,WAHIS,African swine fever,ASF,Georgia,GEO,42.6057,44.564,2020-08-18,2020-08-28,2020-09-09,Sus scrofa domesticus,80,73,confirmed,synthetic
EMPRESI-ASF-0000673,WAHIS-ASF-MDA-2020-07-06-04,WAHIS,African swine fever,ASF,Moldova,MDA,47.3155,27.6263,2020-07-06,2020-09-02,2020-09-09,Sus scrofa (wild boar),31,27,confirmed,synthetic
EMPRESI-ASF-0001003,WAHIS-ASF-ESP-2020-07-27-00,WAHIS,African swine fever,ASF,Spain,ESP,42.2337,-1.8867,2020-07-28,2020-08-28,2020-09-09,Sus scrofa domesticus,78,70,confirmed,synthetic
EMPRESI-ASF-0001161,WAHIS-ASF-ITA-2020-08-10-02,WAHIS,African swine fever,ASF,Italy,ITA,40.3518,11.5272,2020-08-15,2020-09-01,2020-09-10,Sus scrofa (wild boar),10,8,confirmed,synthetic
EMPRESI-ASF-0001248,WAHIS-ASF-DEU-2020-08-24-02,WAHIS,African swine fever,ASF,Germany,DEU,52.3638,12.6141,2020-08-24,2020-09-05,2020-09-10,Sus scrofa domesticus,24,19,confirmed,synthetic
EMPRESI-ASF-0001249,WAHIS-ASF-DEU-2020-08-24-03,WAHIS,African swine fever,ASF,Germany,DEU,48.8082,10.8743,2020-08-29,2020-09-06,2020-09-10,Sus scrofa domesticus,112,97,confirmed,synthetic
EMPRESI-ASF-0000968,WAHIS-ASF-FRA-2020-07-27-06,WAHIS,African swine fever,ASF,France,FRA,45.5896,-1.2933,2020-07-29,2020-09-02,2020-09-10,Sus scrofa domesticus,39,34,confirmed,synthetic
EMPRESI-ASF-0001208,WAHIS-ASF-DEU-2020-08-17-02,WAHIS,African swine fever,ASF,Germany,DEU,50.7997,7.0481,2020-08-20,2020-08-31,2020-09-10,Sus scrofa (wild boar),32,29,confirmed,synthetic
EMPRESI-ASF-0001210,WAHIS-ASF-DEU-2020-08-17-04,WAHIS,African swine fever,ASF,Germany,DEU,50.1143,14.1503,2020-08-22,2020-08-30,2020-09-10,Sus scrofa (wild boar),16,15,confirmed,synthetic
EMPRESI-ASF-0001167,WAHIS-ASF-POL-2020-08-10-01,WAHIS,African swine fever,ASF,Poland,POL,51.6315,16.1253,2020-08-10,2020-09-04,2020-09-10,Sus scrofa domesticus,147,121,confirmed,synthetic
EMPRESI-ASF-0001140,WAHIS-ASF-FRA-2020-08-10-01,WAHIS,African swine fever,ASF,France,FRA,45.4793,5.7908,2020-08-13,2020-09-04,2020-09-11,Sus scrofa domesticus,198,166,confirmed,synthetic
EMPRESI-ASF-0001232,WAHIS-ASF-BGR-2020-08-17-00,WAHIS,African swine fever,ASF,Bulgaria,BGR,41.8633,26.4658,2020-08-18,2020-09-04,2020-09-11,Sus scrofa domesticus,331,295,confirmed,synthetic
EMPRESI-ASF-0001246,WAHIS-ASF-DEU-2020-08-24-00,WAHIS,African swine fever,ASF,Germany,DEU,49.5901,13.6809,2020-08-26,2020-09-03,2020-09-11,Sus scrofa (wild boar),87,78,confirmed,synthetic
EMPRESI-ASF-0001148,WAHIS-ASF-DEU-2020-08-10-06,WAHIS,African swine fever,ASF,Germany,DEU,49.2767,12.5648,2020-08-14,2020-09-06,2020-09-11,Sus scrofa (wild boar),75,68,confirmed,synthetic
EMPRESI-ASF-0001159,WAHIS-ASF-ITA-2020-08-10-00,WAHIS,African swine fever,ASF,Italy,ITA,43.563,11.2986,2020-08-14,2020-09-01,2020-09-11,Sus scrofa domesticus,6,6,confirmed,synthetic
EMPRESI-ASF-0001215,WAHIS-ASF-NLD-2020-08-17-02,WAHIS,African swine fever,ASF,Netherlands,NLD,52.9215,6.7447,2020-08-21,2020-09-03,2020-09-11,Sus scrofa domesticus,86,74,confirmed,synthetic
EMPRESI-ASF-0000775,WAHIS-ASF-POL-2020-07-13-02,WAHIS,African swine fever,ASF,Poland,POL,54.2248,20.5038,2020-07-13,2020-09-05,2020-09-12,Sus scrofa domesticus,28,24,confirmed,synthetic
EMPRESI-ASF-0001072,WAHIS-ASF-DEU-2020-08-03-07,WAHIS,African swine fever,ASF,Germany,DEU,53.6687,8.8864,2020-08-09,2020-09-06,2020-09-12,Sus scrofa domesticus,22,19,confirmed,synthetic
EMPRESI-ASF-0000955,WAHIS-ASF-RUS-2020-07-20-04,WAHIS,African swine fever,ASF,Russian Federation,RUS,60.4833,36.7733,2020-07-22,2020-09-09,2020-09-12,Sus scrofa (wild boar),11,11,confirmed,synthetic
EMPRESI-ASF-0001278,WAHIS-ASF-BEL-2020-08-31-03,WAHIS,African swine fever,ASF,Belgium,BEL,50.5897,4.1564,2020-09-01,2020-09-07,2020-09-12,Sus scrofa domesticus,114,103,confirmed,synthetic
EMPRESI-ASF-0001214,WAHIS-ASF-NLD-2020-08-17-01,WAHIS,African swine fever,ASF,Netherlands,NLD,52.1746,5.0323,2020-08-22,2020-09-05,2020-09-12,Sus scrofa domesticus,224,200,confirmed,synthetic
EMPRESI-ASF-0000637,WAHIS-ASF-ROU-2020-07-06-05,WAHIS,African swine fever,ASF,Romania,ROU,44.641,24.6908,2020-07-07,2020-09-06,2020-09-12,Sus scrofa (wild boar),19,18,confirmed,synthetic
EMPRESI-ASF-0001219,WAHIS-ASF-BEL-2020-08-17-03,WAHIS,African swine fever,ASF,Belgium,BEL,51.0159,4.0207,2020-08-23,2020-09-04,2020-09-12,Sus scrofa (wild boar),451,394,confirmed,synthetic
EMPRESI-ASF-0001104,WAHIS-ASF-HUN-2020-08-03-02,WAHIS,African swine fever,ASF,Hungary,HUN,45.9449,19.9458,2020-08-03,2020-09-08,2020-09-12,Sus scrofa (wild boar),20,19,confirmed,synthetic
EMPRESI-ASF-0001195,WAHIS-ASF-RUS-2020-08-10-00,WAHIS,African swine fever,ASF,Russian Federation,RUS,52.7344,48.2145,2020-08-10,2020-08-31,2020-09-13,Sus scrofa domesticus,65,56,confirmed,synthetic
EMPRESI-ASF-0001266,WAHIS-ASF-TUR-2020-08-24-00,WAHIS,African swine fever,ASF,Türkiye,TUR,37.6207,30.631,2020-08-24,2020-09-07,2020-09-13,Sus scrofa domesticus,140,127,confirmed,synthetic
EMPRESI-ASF-0001277,WAHIS-ASF-BEL-2020-08-31-02,WAHIS,African swine fever,ASF,Belgium,BEL,50.5049,4.735,2020-09-01,2020-09-04,2020-09-13,Sus scrofa domesticus,65,60,confirmed,synthetic
EMPRESI-ASF-0001147,WAHIS-ASF-DEU-2020-08-10-05,WAHIS,African swine fever,ASF,Germany,DEU,53.4949,8.2271,2020-08-16,2020-09-09,2020-09-13,Sus scrofa (wild boar),76,67,confirmed,synthetic
EMPRESI-ASF-0001084,WAHIS-ASF-BEL-2020-08-03-04,WAHIS,African swine fever,ASF,Belgium,BEL,50.8106,4.8946,2020-08-08,2020-09-02,2020-09-13,Sus scrofa (wild boar),100,96,confirmed,synthetic
EMPRESI-ASF-0001039,WAHIS-ASF-MDA-2020-07-27-00,WAHIS,African swine fever,ASF,Moldova,MDA,47.7059,28.0812,2020-07-28,2020-09-07,2020-09-13,Sus scrofa (wild boar),169,147,confirmed,synthetic
EMPRESI-ASF-0000615,WAHIS-ASF-POL-2020-07-06-15,WAHIS,African swine fever,ASF,Poland,POL,50.9742,21.3298,2020-07-12,2020-09-06,2020-09-13,Sus scrofa (wild boar),190,168,confirmed,synthetic
EMPRESI-ASF-0001021,WAHIS-ASF-ROU-2020-07-27-02,WAHIS,African swine fever,ASF,Romania,ROU,45.8923,21.5094,2020-07-30,2020-09-03,2020-09-13,Sus scrofa domesticus,61,56,confirmed,synthetic
EMPRESI-ASF-0001166,WAHIS-ASF-POL-2020-08-10-00,WAHIS,African swine fever,ASF,Poland,POL,53.1823,20.5775,2020-08-12,2020-09-05,2020-09-13,Sus scrofa domesticus,220,193,confirmed,synthetic
EMPRESI-ASF-0001144,WAHIS-ASF-DEU-2020-08-10-02,WAHIS,African swine fever,ASF,Germany,DEU,53.7601,9.8547,2020-08-12,2020-09-04,2020-09-13,Sus scrofa (wild boar),7,6,confirmed,synthetic
EMPRESI-ASF-0001183,WAHIS-ASF-BGR-2020-08-10-00,WAHIS,African swine fever,ASF,Bulgaria,BGR,43.3095,25.7786,2020-08-14,2020-09-05,2020-09-13,Sus scrofa domesticus,67,56,confirmed,synthetic
EMPRESI-ASF-0000840,WAHIS-ASF-GEO-2020-07-13-00,WAHIS,African swine fever,ASF,Georgia,GEO,41.1491,43.4007,2020-07-16,2020-09-08,2020-09-14,Sus scrofa domesticus,130,110,confirmed,synthetic
EMPRESI-ASF-0001174,WAHIS-ASF-ROU-2020-08-10-00,WAHIS,African swine fever,ASF,Romania,ROU,47.435,27.3697,2020-08-10,2020-09-04,2020-09-14,Sus scrofa domesticus,102,86,confirmed,synthetic
EMPRESI-ASF-0001261,WAHIS-ASF-ITA-2020-08-24-02,WAHIS,African swine fever,ASF,Italy,ITA,41.3378,9.4587,2020-08-27,2020-09-04,2020-09-14,Sus scrofa (wild boar),30,28,confirmed,synthetic
EMPRESI-ASF-0001228,WAHIS-ASF-HUN-2020-08-17-01,WAHIS,African swine fever,ASF,Hungary,HUN,46.5778,19.7005,2020-08-17,2020-09-04,2020-09-14,Sus scrofa domesticus,34,31,confirmed,synthetic
EMPRESI-ASF-0001137,WAHIS-ASF-EGY-2020-08-03-00,WAHIS,African swine fever,ASF,Egypt,EGY,31.2448,30.875,2020-08-06,2020-09-07,2020-09-15,Sus scrofa (wild boar),269,247,confirmed,synthetic
EMPRESI-ASF-0000599,WAHIS-ASF-ESP-2020-07-06-06,WAHIS,African swine fever,ASF,Spain,ESP,40.8179,-3.5443,2020-07-09,2020-09-07,2020-09-15,Sus scrofa domesticus,5,5,confirmed,synthetic
EMPRESI-ASF-0001257,WAHIS-ASF-BEL-2020-08-24-03,WAHIS,African swine fever,ASF,Belgium,BEL,51.0353,3.5427,2020-08-29,2020-09-08,2020-09-15,Sus scrofa domesticus,17,15,confirmed,synthetic
EMPRESI-ASF-0000820,WAHIS-ASF-UKR-2020-07-13-00,WAHIS,African swine fever,ASF,Ukraine,UKR,48.9162,35.0206,2020-07-15,2020-09-07,2020-09-16,Sus scrofa domesticus,59,51,confirmed,synthetic
EMPRESI-ASF-0001258,WAHIS-ASF-BEL-2020-08-24-04,WAHIS,African swine fever,ASF,Belgium,BEL,51.3104,4.0836,2020-08-30,2020-09-11,2020-09-16,Sus scrofa domesticus,181,150,confirmed,synthetic
EMPRESI-ASF-0001162,WAHIS-ASF-ITA-2020-08-10-03,WAHIS,African swine fever,ASF,Italy,ITA,44.4128,14.9921,2020-08-15,2020-09-10,2020-09-16,Sus scrofa (wild boar),43,39,confirmed,synthetic
EMPRESI-ASF-0001032,WAHIS-ASF-BGR-2020-07-27-03,WAHIS,African swine fever,ASF,Bulgaria,BGR,42.9986,23.8501,2020-08-01,2020-09-07,2020-09-16,Sus scrofa (wild boar),281,240,confirmed,synthetic
EMPRESI-ASF-0001245,WAHIS-ASF-MAR-2020-08-17-00,WAHIS,African swine fever,ASF,Morocco,MAR,32.1601,-10.3481,2020-08-21,2020-09-10,2020-09-16,Sus scrofa (wild boar),393,345,confirmed,synthetic
EMPRESI-ASF-0000826,WAHIS-ASF-MDA-2020-07-13-01,WAHIS,African swine fever,ASF,Moldova,MDA,47.3565,27.5649,2020-07-13,2020-09-04,2020-09-16,Sus scrofa domesticus,59,53,confirmed,synthetic
EMPRESI-ASF-0001233,WAHIS-ASF-BGR-2020-08-17-01,WAHIS,African swine fever,ASF,Bulgaria,BGR,44.0067,25.2685,2020-08-20,2020-09-06,2020-09-17,Sus scrofa (wild boar),34,29,confirmed,synthetic
EMPRESI-ASF-0000223,WAHIS-ASF-UKR-2020-06-15-00,WAHIS,African swine fever,ASF,Ukraine,UKR,45.8593,28.949,2020-06-17,2020-09-11,2020-09-17,Sus scrofa domesticus,50,44,confirmed,synthetic
EMPRESI-ASF-0001083,WAHIS-ASF-BEL-2020-08-03-03,WAHIS,African swine fever,ASF,Belgium,BEL,50.6621,4.315,2020-08-05,2020-09-10,2020-09-17,Sus scrofa domesticus,48,41,confirmed,synthetic
EMPRESI-ASF-0001262,WAHIS-ASF-HUN-2020-08-24-00,WAHIS,African swine fever,ASF,Hungary,HUN,46.8626,21.0804,2020-08-27,2020-09-11,2020-09-17,Sus scrofa (wild boar),54,43,confirmed,synthetic
EMPRESI-ASF-0001264,WAHIS-ASF-ROU-2020-08-24-01,WAHIS,African swine fever,ASF,Romania,ROU,45.7029,21.8489,2020-08-26,2020-09-08,2020-09-17,Sus scrofa domesticus,324,291,confirmed,synthetic
EMPRESI-ASF-0000839,WAHIS-ASF-RUS-2020-07-13-10,WAHIS,African swine fever,ASF,Russian Federation,RUS,56.4458,54.7885,2020-07-17,2020-09-06,2020-09-17,Sus scrofa (wild boar),51,47,confirmed,synthetic
EMPRESI-ASF-0001254,WAHIS-ASF-BEL-2020-08-24-00,WAHIS,African swine fever,ASF,Belgium,BEL,50.8758,3.5846,2020-08-28,2020-09-08,2020-09-17,Sus scrofa domesticus,23,20,confirmed,synthetic
EMPRESI-ASF-0001293,WAHIS-ASF-RUS-2020-08-31-01,WAHIS,African swine fever,ASF,Russian Federation,RUS,57.3621,54.6554,2020-09-02,2020-09-09,2020-09-18,Sus scrofa (wild boar),134,116,confirmed,synthetic
EMPRESI-ASF-0001270,WAHIS-ASF-DEU-2020-08-31-01,WAHIS,African swine fever,ASF,Germany,DEU,49.255,9.069,2020-09-02,2020-09-09,2020-09-18,Sus scrofa domesticus,139,116,confirmed,synthetic
EMPRESI-ASF-0001235,WAHIS-ASF-UKR-2020-08-17-01,WAHIS,African swine fever,ASF,Ukraine,UKR,51.2847,35.688,2020-08-19,2020-09-10,2020-09-19,Sus scrofa (wild boar),120,106,confirmed,synthetic
EMPRESI-ASF-0001226,WAHIS-ASF-POL-2020-08-17-00,WAHIS,African swine fever,ASF,Poland,POL,50.5751,17.9879,2020-08-23,2020-09-13,2020-09-19,Sus scrofa domesticus,388,352,confirmed,synthetic
EMPRESI-ASF-0000691,WAHIS-ASF-GEO-2020-07-06-02,WAHIS,African swine fever,ASF,Georgia,GEO,42.6594,43.9022,2020-07-11,2020-09-11,2020-09-19,Sus scrofa (wild boar),6,5,confirmed,synthetic
EMPRESI-ASF-0000938,WAHIS-ASF-SRB-2020-07-20-02,WAHIS,African swine fever,ASF,Serbia,SRB,42.8867,21.262,2020-07-26,2020-09-13,2020-09-19,Sus scrofa (wild boar),84,81,confirmed,synthetic
EMPRESI-ASF-0001103,WAHIS-ASF-HUN-2020-08-03-01,WAHIS,African swine fever,ASF,Hungary,HUN,46.1769,19.4499,2020-08-05,2020-09-08,2020-09-19,Sus scrofa domesticus,73,59,confirmed,synthetic
EMPRESI-ASF-0000829,WAHIS-ASF-RUS-2020-07-13-00,WAHIS,African swine fever,ASF,Russian Federation,RUS,60.0313,40.4912,2020-07-19,2020-09-10,2020-09-19,Sus scrofa domesticus,32,28,confirmed,synthetic
EMPRESI-ASF-0001273,WAHIS-ASF-DEU-2020-08-31-04,WAHIS,African swine fever,ASF,Germany,DEU,49.3039,8.1199,2020-09-05,2020-09-09,2020-09-20,Sus scrofa domesticus,41,37,confirmed,synthetic
EMPRESI-ASF-0001196,WAHIS-ASF-RUS-2020-08-10-01,WAHIS,African swine fever,ASF,Russian Federation,RUS,52.0866,43.2834,2020-08-11,2020-09-08,2020-09-20,Sus scrofa domesticus,239,212,confirmed,synthetic
EMPRESI-ASF-0001220,WAHIS-ASF-BEL-2020-08-17-04,WAHIS,African swine fever,ASF,Belgium,BEL,50.6701,5.4162,2020-08-19,2020-09-15,2020-09-21,Sus scrofa domesticus,20,18,confirmed,synthetic
EMPRESI-ASF-0001241,WAHIS-ASF-TUR-2020-08-17-00,WAHIS,African swine fever,ASF,Türkiye,TUR,38.1905,33.2315,2020-08-18,2020-09-08,2020-09-22,Sus scrofa (wild boar),50,45,confirmed,synthetic
EMPRESI-ASF-0001184,WAHIS-ASF-BGR-2020-08-10-01,WAHIS,African swine fever,ASF,Bulgaria,BGR,41.7887,23.9261,2020-08-13,2020-09-14,2020-09-22,Sus scrofa domesticus,1,1,confirmed,synthetic
EMPRESI-ASF-0001303,WAHIS-ASF-BEL-2020-09-07-01,WAHIS,African swine fever,ASF,Belgium,BEL,51.1904,5.3089,2020-09-12,2020-09-17,2020-09-22,Sus scrofa (wild boar),246,217,confirmed,synthetic
EMPRESI-ASF-0001169,WAHIS-ASF-POL-2020-08-10-03,WAHIS,African swine fever,ASF,Poland,POL,50.2071,20.1831,2020-08-15,2020-09-13,2020-09-22,Sus scrofa (wild boar),38,37,confirmed,synthetic
EMPRESI-ASF-0000823,WAHIS-ASF-UKR-2020-07-13-03,WAHIS,African swine fever,ASF,Ukraine,UKR,46.555,35.7045,2020-07-17,2020-09-12,2020-09-22,Sus scrofa domesticus,151,131,confirmed,synthetic
EMPRESI-ASF-0001272,WAHIS-ASF-DEU-2020-08-31-03,WAHIS,African swine fever,ASF,Germany,DEU,52.1085,12.1784,2020-09-02,2020-09-18,2020-09-22,Sus scrofa domesticus,44,36,confirmed,synthetic
EMPRESI-ASF-0001280,WAHIS-ASF-POL-2020-08-31-00,WAHIS,African swine fever,ASF,Poland,POL,50.4902,22.1024,2020-09-05,2020-09-14,2020-09-23,Sus scrofa domesticus,4,4,confirmed,synthetic
EMPRESI-ASF-0001206,WAHIS-ASF-DEU-2020-08-17-00,WAHIS,African swine fever,ASF,Germany,DEU,48.7161,8.241,2020-08-22,2020-09-17,2020-09-23,Sus scrofa (wild boar),132,107,confirmed,synthetic
EMPRESI-ASF-0001296,WAHIS-ASF-FRA-2020-09-07-00,WAHIS,African swine fever,ASF,France,FRA,49.8665,4.3248,2020-09-09,2020-09-14,2020-09-23,Sus scrofa domesticus,39,34,confirmed,synthetic
EMPRESI-ASF-0000689,WAHIS-ASF-GEO-2020-07-06-00,WAHIS,African swine fever,ASF,Georgia,GEO,41.588,43.0587,2020-07-06,2020-09-15,2020-09-23,Sus scrofa (wild boar),71,62,confirmed,synthetic
EMPRESI-ASF-0000886,WAHIS-ASF-BEL-2020-07-20-09,WAHIS,African swine fever,ASF,Belgium,BEL,50.5721,5.024,2020-07-25,2020-09-15,2020-09-23,Sus scrofa (wild boar),31,31,confirmed,synthetic
EMPRESI-ASF-0001288,WAHIS-ASF-BGR-2020-08-31-02,WAHIS,African swine fever,ASF,Bulgaria,BGR,44.0997,26.1414,2020-09-05,2020-09-19,2020-09-24,Sus scrofa domesticus,54,50,confirmed,synthetic
EMPRESI-ASF-0001276,WAHIS-ASF-BEL-2020-08-31-01,WAHIS,African swine fever,ASF,Belgium,BEL,50.1148,4.1721,2020-09-04,2020-09-18,2020-09-24,Sus scrofa (wild boar),115,98,confirmed,synthetic
EMPRESI-ASF-0001271,WAHIS-ASF-DEU-2020-08-31-02,WAHIS,African swine fever,ASF,Germany,DEU,49.1012,12.3609,2020-09-01,2020-09-19,2020-09-24,Sus scrofa (wild boar),178,157,confirmed,synthetic
EMPRESI-ASF-0001045,WAHIS-ASF-RUS-2020-07-27-04,WAHIS,African swine fever,ASF,Russian Federation,RUS,58.3458,35.3394,2020-08-01,2020-09-19,2020-09-25,Sus scrofa (wild boar),85,75,confirmed,synthetic
EMPRESI-ASF-0001160,WAHIS-ASF-ITA-2020-08-10-01,WAHIS,African swine fever,ASF,Italy,ITA,42.9799,8.8395,2020-08-15,2020-09-14,2020-09-25,Sus scrofa (wild boar),10,8,confirmed,synthetic
EMPRESI-ASF-0001267,WAHIS-ASF-TUR-2020-08-24-01,WAHIS,African swine fever,ASF,Türkiye,TUR,37.5829,34.3759,2020-08-27,2020-09-16,2020-09-25,Sus scrofa domesticus,55,48,confirmed,synthetic
EMPRESI-ASF-0001284,WAHIS-ASF-ROU-2020-08-31-01,WAHIS,African swine fever,ASF,Romania,ROU,44.7646,21.9706,2020-09-06,2020-09-19,2020-09-25,Sus scrofa domesticus,154,141,confirmed,synthetic
EMPRESI-ASF-0001292,WAHIS-ASF-RUS-2020-08-31-00,WAHIS,African swine fever,ASF,Russian Federation,RUS,58.1277,44.1783,2020-09-06,2020-09-14,2020-09-26,Sus scrofa (wild boar),40,35,confirmed,synthetic
EMPRESI-ASF-0001115,WAHIS-ASF-BGR-2020-08-03-01,WAHIS,African swine fever,ASF,Bulgaria,BGR,43.0626,26.5727,2020-08-07,2020-09-18,2020-09-26,Sus scrofa domesticus,194,173,confirmed,synthetic
EMPRESI-ASF-0001256,WAHIS-ASF-BEL-2020-08-24-02,WAHIS,African swine fever,ASF,Belgium,BEL,51.2171,3.6116,2020-08-24,2020-09-20,2020-09-26,Sus scrofa domesticus,80,71,confirmed,synthetic
EMPRESI-ASF-0001227,WAHIS-ASF-HUN-2020-08-17-00,WAHIS,African swine fever,ASF,Hungary,HUN,46.1549,18.7167,2020-08-19,2020-09-15,2020-09-26,Sus scrofa (wild boar),20,18,confirmed,synthetic
EMPRESI-ASF-0001311,WAHIS-ASF-BGR-2020-09-07-01,WAHIS,African swine fever,ASF,Bulgaria,BGR,42.0971,25.6226,2020-09-08,2020-09-19,2020-09-27,Sus scrofa domesticus,59,47,confirmed,synthetic
EMPRESI-ASF-0001317,WAHIS-ASF-NLD-2020-09-14-01,WAHIS,African swine fever,ASF,Netherlands,NLD,52.2933,6.934,2020-09-16,2020-09-21,2020-09-27,Sus scrofa (wild boar),68,57,confirmed,synthetic
EMPRESI-ASF-0001229,WAHIS-ASF-HUN-2020-08-17-02,WAHIS,African swine fever,ASF,Hungary,HUN,47.6707,20.3653,2020-08-21,2020-09-18,2020-09-27,Sus scrofa (wild boar),140,120,confirmed,synthetic
EMPRESI-ASF-0001274,WAHIS-ASF-NLD-2020-08-31-00,WAHIS,African swine fever,ASF,Netherlands,NLD,52.271,5.8122,2020-09-06,2020-09-22,2020-09-27,Sus scrofa (wild boar),218,193,confirmed,synthetic
EMPRESI-ASF-0001203,WAHIS-ASF-ISR-2020-08-10-05,WAHIS,African swine fever,ASF,Israel,ISR,31.1511,35.1625,2020-08-12,2020-09-23,2020-09-28,Sus scrofa domesticus,29,25,confirmed,synthetic
EMPRESI-ASF-0001130,WAHIS-ASF-TUR-2020-08-03-01,WAHIS,African swine fever,ASF,Türkiye,TUR,38.7599,32.2133,2020-08-07,2020-09-17,2020-09-28,Sus scrofa (wild boar),190,168,confirmed,synthetic
EMPRESI-ASF-0001176,WAHIS-ASF-ROU-2020-08-10-02,WAHIS,African swine fever,ASF,Romania,ROU,47.1993,23.9982,2020-08-15,2020-09-17,2020-09-28,Sus scrofa domesticus,210,186,confirmed,synthetic
EMPRESI-ASF-0001146,WAHIS-ASF-DEU-2020-08-10-04,WAHIS,African swine fever,ASF,Germany,DEU,53.5475,11.5314,2020-08-14,2020-09-18,2020-09-28,Sus scrofa domesticus,136,123,confirmed,synthetic
EMPRESI-ASF-0001269,WAHIS-ASF-DEU-2020-08-31-00,WAHIS,African swine fever,ASF,Germany,DEU,52.7642,12.6043,2020-09-06,2020-09-21,2020-09-30,Sus scrofa (wild boar),23,23,confirmed,synthetic
