week_start,iso3,t2m_mean_c,t2m_min_c,t2m_max_c,total_precipitation_mm,relative_humidity_pct,wind_speed_10m_ms,aggregation,release_lag_days,data_realism
2021-11-08,DEU,2.442,-2.158,7.542,25.385,65.21,3.508,country_area_weighted_mean,6,synthetic
2021-11-08,NLD,5.359,0.759,10.459,29.124,65.11,3.582,country_area_weighted_mean,6,synthetic
2021-11-08,BEL,1.938,-2.662,7.038,27.573,68.42,3.551,country_area_weighted_mean,6,synthetic
2021-11-08,ITA,8.529,3.929,13.629,14.959,55.95,3.299,country_area_weighted_mean,6,synthetic
2021-11-08,ESP,11.119,6.519,16.219,20.791,62.68,3.416,country_area_weighted_mean,6,synthetic
2021-11-08,POL,6.293,1.693,11.393,24.787,70.65,3.496,country_area_weighted_mean,6,synthetic
2021-11-08,HUN,6.7,2.1,11.8,39.341,71.23,3.787,country_area_weighted_mean,6,synthetic
2021-11-08,ROU,5.395,0.795,10.495,27.676,71.29,3.554,country_area_weighted_mean,6,synthetic
2021-11-08,BGR,7.645,3.045,12.745,11.973,58.64,3.239,country_area_weighted_mean,6,synthetic
2021-11-08,SRB,6.913,2.313,12.013,26.921,56.43,3.538,country_area_weighted_mean,6,synthetic
2021-11-08,UKR,6.294,1.694,11.394,16.19,64.29,3.324,country_area_weighted_mean,6,synthetic
2021-11-08,MDA,7.198,2.598,12.298,24.242,63.7,3.485,country_area_weighted_mean,6,synthetic
2021-11-08,RUS,4.13,-0.47,9.23,29.344,66.86,3.587,country_area_weighted_mean,6,synthetic
2021-11-08,TUR,10.693,6.093,15.793,30.204,59.36,3.604,country_area_weighted_mean,6,synthetic
2021-11-08,GEO,10.105,5.505,15.205,20.893,62.45,3.418,country_area_weighted_mean,6,synthetic
2021-11-08,ISR,14.331,9.731,19.431,18.713,56.73,3.374,country_area_weighted_mean,6,synthetic
2021-11-08,EGY,17.353,12.753,22.453,19.162,56.02,3.383,country_area_weighted_mean,6,synthetic
2021-11-08,TUN,11.327,6.727,16.427,13.442,61.79,3.269,country_area_weighted_mean,6,synthetic
2021-11-08,MAR,13.18,8.58,18.28,24.73,63.02,3.495,country_area_weighted_mean,6,synthetic
2021-11-15,FRA,4.508,-0.092,9.608,25.862,65.84,3.517,country_area_weighted_mean,6,synthetic
2021-11-15,DEU,0.887,-3.713,5.987,33.494,68.23,3.67,country_area_weighted_mean,6,synthetic
2021-11-15,NLD,1.692,-2.908,6.792,38.728,68.18,3.775,country_area_weighted_mean,6,synthetic
2021-11-15,BEL,-0.265,-4.865,4.835,22.787,67.69,3.456,country_area_weighted_mean,6,synthetic
2021-11-15,ITA,6.423,1.823,11.523,16.943,50.96,3.339,country_area_weighted_mean,6,synthetic
2021-11-15,ESP,8.885,4.285,13.985,24.731,62.11,3.495,country_area_weighted_mean,6,synthetic
2021-11-15,POL,1.539,-3.061,6.639,34.584,72.74,3.692,country_area_weighted_mean,6,synthetic
2021-11-15,HUN,4.111,-0.489,9.211,27.723,65.68,3.554,country_area_weighted_mean,6,synthetic
2021-11-15,ROU,4.412,-0.188,9.512,19.45,70.03,3.389,country_area_weighted_mean,6,synthetic
2021-11-15,BGR,5.22,0.62,10.32,17.739,60.61,3.355,country_area_weighted_mean,6,synthetic
2021-11-15,SRB,4.341,-0.259,9.441,23.148,60.11,3.463,country_area_weighted_mean,6,synthetic
2021-11-15,UKR,4.007,-0.593,9.107,12.631,64.04,3.253,country_area_weighted_mean,6,synthetic
2021-11-15,MDA,4.699,0.099,9.799,32.13,66.2,3.643,country_area_weighted_mean,6,synthetic
2021-11-15,RUS,2.226,-2.374,7.326,21.444,67.2,3.429,country_area_weighted_mean,6,synthetic
2021-11-15,TUR,7.595,2.995,12.695,35.206,65.81,3.704,country_area_weighted_mean,6,synthetic
2021-11-15,GEO,8.015,3.415,13.115,35.474,62.26,3.709,country_area_weighted_mean,6,synthetic
2021-11-15,ISR,12.039,7.439,17.139,23.281,58.32,3.466,country_area_weighted_mean,6,synthetic
2021-11-15,EGY,15.553,10.953,20.653,21.007,58.24,3.42,country_area_weighted_mean,6,synthetic
2021-11-15,TUN,11.166,6.566,16.266,20.481,63.71,3.41,country_area_weighted_mean,6,synthetic
2021-11-15,MAR,10.846,6.246,15.946,28.452,68.26,3.569,country_area_weighted_mean,6,synthetic
2021-11-22,FRA,2.748,-1.852,7.848,13.632,67.61,3.273,country_area_weighted_mean,6,synthetic
2021-11-22,DEU,-0.422,-5.022,4.678,45.741,69.65,3.915,country_area_weighted_mean,6,synthetic
2021-11-22,NLD,-0.759,-5.359,4.341,37.38,67.38,3.748,country_area_weighted_mean,6,synthetic
2021-11-22,BEL,-0.931,-5.531,4.169,20.244,66.73,3.405,country_area_weighted_mean,6,synthetic
2021-11-22,ITA,5.468,0.868,10.568,20.287,58.27,3.406,country_area_weighted_mean,6,synthetic
2021-11-22,ESP,8.487,3.887,13.587,24.148,62.48,3.483,country_area_weighted_mean,6,synthetic
2021-11-22,POL,-1.982,-6.582,3.118,29.006,67.64,3.58,country_area_weighted_mean,6,synthetic
2021-11-22,HUN,0.939,-3.661,6.039,29.308,69.34,3.586,country_area_weighted_mean,6,synthetic
2021-11-22,ROU,0.286,-4.314,5.386,23.693,76.36,3.474,country_area_weighted_mean,6,synthetic
2021-11-22,BGR,3.18,-1.42,8.28,31.87,67.78,3.637,country_area_weighted_mean,6,synthetic
2021-11-22,SRB,2.292,-2.308,7.392,23.558,63.99,3.471,country_area_weighted_mean,6,synthetic
2021-11-22,UKR,-0.119,-4.719,4.981,24.191,71.87,3.484,country_area_weighted_mean,6,synthetic
2021-11-22,MDA,4.098,-0.502,9.198,42.075,71.65,3.842,country_area_weighted_mean,6,synthetic
2021-11-22,RUS,0.011,-4.589,5.111,15.206,66.21,3.304,country_area_weighted_mean,6,synthetic
2021-11-22,TUR,6.288,1.688,11.388,16.294,61.63,3.326,country_area_weighted_mean,6,synthetic
2021-11-22,GEO,5.083,0.483,10.183,18.414,64.33,3.368,country_area_weighted_mean,6,synthetic
2021-11-22,ISR,10.977,6.377,16.077,22.278,63.21,3.446,country_area_weighted_mean,6,synthetic
2021-11-22,EGY,12.748,8.148,17.848,20.059,61.96,3.401,country_area_weighted_mean,6,synthetic
2021-11-22,TUN,9.186,4.586,14.286,25.725,68.86,3.515,country_area_weighted_mean,6,synthetic
2021-11-22,MAR,10.676,6.076,15.776,30.274,66.75,3.605,country_area_weighted_mean,6,synthetic
2021-11-29,FRA,-0.259,-4.859,4.841,19.922,64.28,3.398,country_area_weighted_mean,6,synthetic
2021-11-29,DEU,-2.676,-7.276,2.424,28.218,68.36,3.564,country_area_weighted_mean,6,synthetic
2021-11-29,NLD,-4.442,-9.042,0.658,30.99,68.52,3.62,country_area_weighted_mean,6,synthetic
2021-11-29,BEL,-0.146,-4.746,4.954,38.974,69.02,3.779,country_area_weighted_mean,6,synthetic
2021-11-29,ITA,4.485,-0.115,9.585,15.396,62.99,3.308,country_area_weighted_mean,6,synthetic
2021-11-29,ESP,7.125,2.525,12.225,23.199,63.11,3.464,country_area_weighted_mean,6,synthetic
2021-11-29,POL,-3.804,-8.404,1.296,55.687,72.67,4.114,country_area_weighted_mean,6,synthetic
2021-11-29,HUN,-1.044,-5.644,4.056,42.029,71.79,3.841,country_area_weighted_mean,6,synthetic
2021-11-29,ROU,-0.023,-4.623,5.077,34.945,72.56,3.699,country_area_weighted_mean,6,synthetic
2021-11-29,BGR,2.332,-2.268,7.432,44.088,72.08,3.882,country_area_weighted_mean,6,synthetic
2021-11-29,SRB,1.167,-3.433,6.267,21.792,65.24,3.436,country_area_weighted_mean,6,synthetic
2021-11-29,UKR,-2.151,-6.751,2.949,31.352,69.8,3.627,country_area_weighted_mean,6,synthetic
2021-11-29,MDA,2.053,-2.547,7.153,25.486,64.42,3.51,country_area_weighted_mean,6,synthetic
2021-11-29,RUS,-2.38,-6.98,2.72,27.632,72.92,3.553,country_area_weighted_mean,6,synthetic
2021-11-29,TUR,2.683,-1.917,7.783,25.521,70.38,3.51,country_area_weighted_mean,6,synthetic
2021-11-29,GEO,3.703,-0.897,8.803,30.493,69.78,3.61,country_area_weighted_mean,6,synthetic
2021-11-29,ISR,7.734,3.134,12.834,13.448,63.22,3.269,country_area_weighted_mean,6,synthetic
2021-11-29,EGY,10.477,5.877,15.577,14.66,60.41,3.293,country_area_weighted_mean,6,synthetic
2021-11-29,TUN,8.05,3.45,13.15,35.06,68.78,3.701,country_area_weighted_mean,6,synthetic
2021-11-29,MAR,10.472,5.872,15.572,18.227,63.32,3.365,country_area_weighted_mean,6,synthetic
2021-12-06,FRA,-0.901,-5.501,4.199,18.047,66.14,3.361,country_area_weighted_mean,6,synthetic
2021-12-06,DEU,-3.768,-8.368,1.332,27.782,68.25,3.556,country_area_weighted_mean,6,synthetic
2021-12-06,NLD,-5.848,-10.448,-0.748,63.03,74.4,4.261,country_area_weighted_mean,6,synthetic
2021-12-06,BEL,-2.1,-6.7,3.0,34.896,70.65,3.698,country_area_weighted_mean,6,synthetic
2021-12-06,ITA,2.121,-2.479,7.221,56.241,74.74,4.125,country_area_weighted_mean,6,synthetic
2021-12-06,ESP,3.343,-1.257,8.443,24.756,66.22,3.495,country_area_weighted_mean,6,synthetic
2021-12-06,POL,-4.682,-9.282,0.418,66.858,76.42,4.337,country_area_weighted_mean,6,synthetic
2021-12-06,HUN,-5.876,-10.476,-0.776,26.262,71.59,3.525,country_area_weighted_mean,6,synthetic
2021-12-06,ROU,-0.64,-5.24,4.46,29.122,70.54,3.582,country_area_weighted_mean,6,synthetic
2021-12-06,BGR,0.28,-4.32,5.38,55.069,73.89,4.101,country_area_weighted_mean,6,synthetic
2021-12-06,SRB,1.205,-3.395,6.305,34.067,68.9,3.681,country_area_weighted_mean,6,synthetic
2021-12-06,UKR,-3.367,-7.967,1.733,30.377,72.49,3.608,country_area_weighted_mean,6,synthetic
2021-12-06,MDA,0.63,-3.97,5.73,33.594,67.89,3.672,country_area_weighted_mean,6,synthetic
2021-12-06,RUS,-5.632,-10.232,-0.532,22.545,67.33,3.451,country_area_weighted_mean,6,synthetic
2021-12-06,TUR,2.148,-2.452,7.248,28.038,65.54,3.561,country_area_weighted_mean,6,synthetic
2021-12-06,GEO,1.634,-2.966,6.734,26.285,71.56,3.526,country_area_weighted_mean,6,synthetic
2021-12-06,ISR,9.169,4.569,14.269,21.78,63.93,3.436,country_area_weighted_mean,6,synthetic
2021-12-06,EGY,8.992,4.392,14.092,10.04,62.09,3.201,country_area_weighted_mean,6,synthetic
2021-12-06,TUN,6.208,1.608,11.308,29.667,65.27,3.593,country_area_weighted_mean,6,synthetic
2021-12-06,MAR,7.488,2.888,12.588,24.982,69.38,3.5,country_area_weighted_mean,6,synthetic
2021-12-13,FRA,-4.061,-8.661,1.039,24.528,67.96,3.491,country_area_weighted_mean,6,synthetic
2021-12-13,DEU,-5.205,-9.805,-0.105,59.146,75.49,4.183,country_area_weighted_mean,6,synthetic
2021-12-13,NLD,-7.144,-11.744,-2.044,39.967,74.11,3.799,country_area_weighted_mean,6,synthetic
2021-12-13,BEL,-4.499,-9.099,0.601,38.339,71.86,3.767,country_area_weighted_mean,6,synthetic
2021-12-13,ITA,1.729,-2.871,6.829,42.256,74.08,3.845,country_area_weighted_mean,6,synthetic
2021-12-13,ESP,2.943,-1.657,8.043,18.675,66.21,3.373,country_area_weighted_mean,6,synthetic
2021-12-13,POL,-5.52,-10.12,-0.42,65.82,77.48,4.316,country_area_weighted_mean,6,synthetic
2021-12-13,HUN,-6.749,-11.349,-1.649,34.385,72.97,3.688,country_area_weighted_mean,6,synthetic
2021-12-13,ROU,-1.496,-6.096,3.604,33.797,68.92,3.676,country_area_weighted_mean,6,synthetic
2021-12-13,BGR,-0.966,-5.566,4.134,45.184,72.7,3.904,country_area_weighted_mean,6,synthetic
2021-12-13,SRB,1.205,-3.395,6.305,24.018,67.94,3.48,country_area_weighted_mean,6,synthetic
2021-12-13,UKR,-2.977,-7.577,2.123,30.22,70.16,3.604,country_area_weighted_mean,6,synthetic
2021-12-13,MDA,-0.753,-5.353,4.347,19.916,65.11,3.398,country_area_weighted_mean,6,synthetic
2021-12-13,RUS,-8.365,-12.965,-3.265,24.275,70.51,3.486,country_area_weighted_mean,6,synthetic
2021-12-13,TUR,2.154,-2.446,7.254,23.828,63.6,3.477,country_area_weighted_mean,6,synthetic
2021-12-13,GEO,-0.034,-4.634,5.066,40.504,68.05,3.81,country_area_weighted_mean,6,synthetic
2021-12-13,ISR,6.251,1.651,11.351,21.129,67.01,3.423,country_area_weighted_mean,6,synthetic
2021-12-13,EGY,8.243,3.643,13.343,11.926,56.76,3.239,country_area_weighted_mean,6,synthetic
2021-12-13,TUN,5.538,0.938,10.638,42.053,68.61,3.841,country_area_weighted_mean,6,synthetic
2021-12-13,MAR,7.003,2.403,12.103,29.473,73.25,3.589,country_area_weighted_mean,6,synthetic
2021-12-20,FRA,-1.787,-6.387,3.313,16.864,66.04,3.337,country_area_weighted_mean,6,synthetic
2021-12-20,DEU,-7.849,-12.449,-2.749,58.959,85.3,4.179,country_area_weighted_mean,6,synthetic
2021-12-20,NLD,-9.493,-14.093,-4.393,29.984,71.9,3.6,country_area_weighted_mean,6,synthetic
2021-12-20,BEL,-5.901,-10.501,-0.801,40.374,71.0,3.807,country_area_weighted_mean,6,synthetic
2021-12-20,ITA,0.24,-4.36,5.34,52.392,75.81,4.048,country_area_weighted_mean,6,synthetic
2021-12-20,ESP,1.758,-2.842,6.858,19.688,67.64,3.394,country_area_weighted_mean,6,synthetic
2021-12-20,POL,-6.217,-10.817,-1.117,43.967,75.24,3.879,country_area_weighted_mean,6,synthetic
2021-12-20,HUN,-6.819,-11.419,-1.719,38.621,77.1,3.772,country_area_weighted_mean,6,synthetic
2021-12-20,ROU,-4.086,-8.686,1.014,26.467,71.51,3.529,country_area_weighted_mean,6,synthetic
2021-12-20,BGR,-1.358,-5.958,3.742,26.734,67.82,3.535,country_area_weighted_mean,6,synthetic
2021-12-20,SRB,-1.126,-5.726,3.974,31.548,70.95,3.631,country_area_weighted_mean,6,synthetic
2021-12-20,UKR,-5.404,-10.004,-0.304,25.869,71.53,3.517,country_area_weighted_mean,6,synthetic
2021-12-20,MDA,-2.113,-6.713,2.987,23.461,65.77,3.469,country_area_weighted_mean,6,synthetic
2021-12-20,RUS,-10.091,-14.691,-4.991,36.206,75.06,3.724,country_area_weighted_mean,6,synthetic
2021-12-20,TUR,1.241,-3.359,6.341,26.843,62.24,3.537,country_area_weighted_mean,6,synthetic
2021-12-20,GEO,-0.122,-4.722,4.978,21.863,69.91,3.437,country_area_weighted_mean,6,synthetic
2021-12-20,ISR,5.42,0.82,10.52,23.859,67.54,3.477,country_area_weighted_mean,6,synthetic
2021-12-20,EGY,10.368,5.768,15.468,18.77,67.17,3.375,country_area_weighted_mean,6,synthetic
2021-12-20,TUN,5.341,0.741,10.441,37.622,72.29,3.752,country_area_weighted_mean,6,synthetic
2021-12-20,MAR,6.012,1.412,11.112,27.455,70.09,3.549,country_area_weighted_mean,6,synthetic
2021-12-27,FRA,-2.952,-7.552,2.148,30.886,73.78,3.618,country_area_weighted_mean,6,synthetic
2021-12-27,DEU,-7.951,-12.551,-2.851,34.088,74.99,3.682,country_area_weighted_mean,6,synthetic
2021-12-27,NLD,-9.274,-13.874,-4.174,32.213,72.38,3.644,country_area_weighted_mean,6,synthetic
2021-12-27,BEL,-7.132,-11.732,-2.032,35.752,72.74,3.715,country_area_weighted_mean,6,synthetic
2021-12-27,ITA,-0.007,-4.607,5.093,50.996,74.45,4.02,country_area_weighted_mean,6,synthetic
2021-12-27,ESP,1.626,-2.974,6.726,39.381,71.61,3.788,country_area_weighted_mean,6,synthetic
2021-12-27,POL,-7.481,-12.081,-2.381,20.394,71.59,3.408,country_area_weighted_mean,6,synthetic
2021-12-27,HUN,-8.186,-12.786,-3.086,43.906,80.94,3.878,country_area_weighted_mean,6,synthetic
2021-12-27,ROU,-3.558,-8.158,1.542,33.476,68.07,3.67,country_area_weighted_mean,6,synthetic
2021-12-27,BGR,-2.554,-7.154,2.546,22.6,66.17,3.452,country_area_weighted_mean,6,synthetic
2021-12-27,SRB,-0.62,-5.22,4.48,30.757,68.29,3.615,country_area_weighted_mean,6,synthetic
2021-12-27,UKR,-7.156,-11.756,-2.056,20.545,71.26,3.411,country_area_weighted_mean,6,synthetic
2021-12-27,MDA,-2.462,-7.062,2.638,41.117,69.64,3.822,country_area_weighted_mean,6,synthetic
2021-12-27,RUS,-12.824,-17.424,-7.724,44.59,76.68,3.892,country_area_weighted_mean,6,synthetic
2021-12-27,TUR,-0.554,-5.154,4.546,36.308,67.72,3.726,country_area_weighted_mean,6,synthetic
2021-12-27,GEO,-1.008,-5.608,4.092,36.49,72.17,3.73,country_area_weighted_mean,6,synthetic
2021-12-27,ISR,2.944,-1.656,8.044,34.793,71.33,3.696,country_area_weighted_mean,6,synthetic
2021-12-27,EGY,10.164,5.564,15.264,14.472,62.25,3.289,country_area_weighted_mean,6,synthetic
2021-12-27,TUN,3.118,-1.482,8.218,56.349,75.93,4.127,country_area_weighted_mean,6,synthetic
2021-12-27,MAR,4.647,0.047,9.747,20.593,64.81,3.412,country_area_weighted_mean,6,synthetic
2022-01-03,FRA,-4.553,-9.153,0.547,34.571,73.47,3.691,country_area_weighted_mean,6,synthetic
2022-01-03,DEU,-9.261,-13.861,-4.161,48.772,77.3,3.975,country_area_weighted_mean,6,synthetic
2022-01-03,NLD,-10.878,-15.478,-5.778,38.838,72.49,3.777,country_area_weighted_mean,6,synthetic
2022-01-03,BEL,-8.059,-12.659,-2.959,32.591,74.09,3.652,country_area_weighted_mean,6,synthetic
2022-01-03,ITA,-1.227,-5.827,3.873,42.629,69.7,3.853,country_area_weighted_mean,6,synthetic
2022-01-03,ESP,-0.982,-5.582,4.118,29.315,69.38,3.586,country_area_weighted_mean,6,synthetic
2022-01-03,POL,-9.17,-13.77,-4.07,40.048,78.14,3.801,country_area_weighted_mean,6,synthetic
2022-01-03,HUN,-7.796,-12.396,-2.696,28.515,73.08,3.57,country_area_weighted_mean,6,synthetic
2022-01-03,ROU,-6.826,-11.426,-1.726,37.507,70.48,3.75,country_area_weighted_mean,6,synthetic
2022-01-03,BGR,-3.692,-8.292,1.408,37.704,71.75,3.754,country_area_weighted_mean,6,synthetic
2022-01-03,SRB,-4.259,-8.859,0.841,52.678,74.82,4.054,country_area_weighted_mean,6,synthetic
2022-01-03,UKR,-7.442,-12.042,-2.342,38.727,72.38,3.775,country_area_weighted_mean,6,synthetic
2022-01-03,MDA,-5.405,-10.005,-0.305,33.165,69.7,3.663,country_area_weighted_mean,6,synthetic
2022-01-03,RUS,-11.542,-16.142,-6.442,41.634,72.67,3.833,country_area_weighted_mean,6,synthetic
2022-01-03,TUR,0.014,-4.586,5.114,44.24,68.73,3.885,country_area_weighted_mean,6,synthetic
2022-01-03,GEO,-2.533,-7.133,2.567,33.418,66.42,3.668,country_area_weighted_mean,6,synthetic
2022-01-03,ISR,3.845,-0.755,8.945,44.597,68.86,3.892,country_area_weighted_mean,6,synthetic
2022-01-03,EGY,9.453,4.853,14.553,22.006,64.52,3.44,country_area_weighted_mean,6,synthetic
2022-01-03,TUN,2.286,-2.314,7.386,35.612,69.74,3.712,country_area_weighted_mean,6,synthetic
2022-01-03,MAR,4.208,-0.392,9.308,24.689,65.04,3.494,country_area_weighted_mean,6,synthetic
2022-01-10,FRA,-7.318,-11.918,-2.218,34.763,75.19,3.695,country_area_weighted_mean,6,synthetic
2022-01-10,DEU,-10.216,-14.816,-5.116,37.317,73.62,3.746,country_area_weighted_mean,6,synthetic
2022-01-10,NLD,-12.111,-16.711,-7.011,60.554,77.88,4.211,country_area_weighted_mean,6,synthetic
2022-01-10,BEL,-9.179,-13.779,-4.079,27.476,76.62,3.55,country_area_weighted_mean,6,synthetic
2022-01-10,ITA,0.513,-4.087,5.613,20.064,63.11,3.401,country_area_weighted_mean,6,synthetic
2022-01-10,ESP,1.236,-3.364,6.336,41.083,74.68,3.822,country_area_weighted_mean,6,synthetic
2022-01-10,POL,-13.11,-17.71,-8.01,52.595,83.6,4.052,country_area_weighted_mean,6,synthetic
2022-01-10,HUN,-6.744,-11.344,-1.644,31.984,73.05,3.64,country_area_weighted_mean,6,synthetic
2022-01-10,ROU,-7.116,-11.716,-2.016,21.746,66.57,3.435,country_area_weighted_mean,6,synthetic
2022-01-10,BGR,-4.004,-8.604,1.096,39.176,75.21,3.784,country_area_weighted_mean,6,synthetic
2022-01-10,SRB,-4.362,-8.962,0.738,80.262,81.13,4.605,country_area_weighted_mean,6,synthetic
2022-01-10,UKR,-8.163,-12.763,-3.063,38.75,68.01,3.775,country_area_weighted_mean,6,synthetic
2022-01-10,MDA,-4.887,-9.487,0.213,44.564,69.12,3.891,country_area_weighted_mean,6,synthetic
2022-01-10,RUS,-12.138,-16.738,-7.038,30.084,76.86,3.602,country_area_weighted_mean,6,synthetic
2022-01-10,TUR,-0.48,-5.08,4.62,45.938,70.64,3.919,country_area_weighted_mean,6,synthetic
2022-01-10,GEO,-1.87,-6.47,3.23,66.664,77.0,4.333,country_area_weighted_mean,6,synthetic
2022-01-10,ISR,3.622,-0.978,8.722,25.0,64.24,3.5,country_area_weighted_mean,6,synthetic
2022-01-10,EGY,10.235,5.635,15.335,25.545,64.71,3.511,country_area_weighted_mean,6,synthetic
2022-01-10,TUN,0.197,-4.403,5.297,33.61,76.62,3.672,country_area_weighted_mean,6,synthetic
2022-01-10,MAR,5.594,0.994,10.694,24.187,62.19,3.484,country_area_weighted_mean,6,synthetic
2022-01-17,FRA,-5.167,-9.767,-0.067,50.295,79.15,4.006,country_area_weighted_mean,6,synthetic
2022-01-17,DEU,-10.214,-14.814,-5.114,25.965,72.76,3.519,country_area_weighted_mean,6,synthetic
2022-01-17,NLD,-13.631,-18.231,-8.531,64.186,80.21,4.284,country_area_weighted_mean,6,synthetic
2022-01-17,BEL,-8.836,-13.436,-3.736,34.23,79.91,3.685,country_area_weighted_mean,6,synthetic
2022-01-17,ITA,-0.512,-5.112,4.588,34.684,65.86,3.694,country_area_weighted_mean,6,synthetic
2022-01-17,ESP,0.732,-3.868,5.832,23.258,66.22,3.465,country_area_weighted_mean,6,synthetic
2022-01-17,POL,-13.645,-18.245,-8.545,73.857,81.72,4.477,country_area_weighted_mean,6,synthetic
2022-01-17,HUN,-7.723,-12.323,-2.623,26.266,65.91,3.525,country_area_weighted_mean,6,synthetic
2022-01-17,ROU,-5.712,-10.312,-0.612,25.67,70.46,3.513,country_area_weighted_mean,6,synthetic
2022-01-17,BGR,-3.848,-8.448,1.252,38.35,76.59,3.767,country_area_weighted_mean,6,synthetic
2022-01-17,SRB,-6.971,-11.571,-1.871,84.632,87.3,4.693,country_area_weighted_mean,6,synthetic
2022-01-17,UKR,-10.064,-14.664,-4.964,51.579,75.86,4.032,country_area_weighted_mean,6,synthetic
2022-01-17,MDA,-5.902,-10.502,-0.802,47.873,75.07,3.957,country_area_weighted_mean,6,synthetic
2022-01-17,RUS,-12.558,-17.158,-7.458,23.162,70.1,3.463,country_area_weighted_mean,6,synthetic
2022-01-17,TUR,-0.563,-5.163,4.537,47.767,72.91,3.955,country_area_weighted_mean,6,synthetic
2022-01-17,GEO,-2.549,-7.149,2.551,53.938,70.67,4.079,country_area_weighted_mean,6,synthetic
2022-01-17,ISR,3.257,-1.343,8.357,32.182,68.47,3.644,country_area_weighted_mean,6,synthetic
2022-01-17,EGY,9.813,5.213,14.913,28.162,65.44,3.563,country_area_weighted_mean,6,synthetic
2022-01-17,TUN,0.708,-3.892,5.808,60.54,75.39,4.211,country_area_weighted_mean,6,synthetic
2022-01-17,MAR,6.755,2.155,11.855,26.522,64.34,3.53,country_area_weighted_mean,6,synthetic
2022-01-24,FRA,-4.103,-8.703,0.997,68.348,83.24,4.367,country_area_weighted_mean,6,synthetic
2022-01-24,DEU,-8.645,-13.245,-3.545,45.177,76.74,3.904,country_area_weighted_mean,6,synthetic
2022-01-24,NLD,-13.049,-17.649,-7.949,66.922,81.37,4.338,country_area_weighted_mean,6,synthetic
2022-01-24,BEL,-6.514,-11.114,-1.414,37.909,77.94,3.758,country_area_weighted_mean,6,synthetic
2022-01-24,ITA,-3.49,-8.09,1.61,46.84,72.97,3.937,country_area_weighted_mean,6,synthetic
