item_id,board,first_seen_date,iso3,country,disease_code,n_articles_in_cluster,relevance,triage_state,data_realism
EIOS-MOCK-001346,Animal Health,2022-03-14,SRB,Serbia,ASF,3,0.32,new,mock
EIOS-MOCK-001347,Animal Health,2022-03-16,TUR,Türkiye,ASF,4,0.329,new,mock
EIOS-MOCK-001348,Animal Health,2022-03-21,ROU,Romania,ASF,4,0.683,dismissed,mock
EIOS-MOCK-001349,Animal Health,2022-03-26,SRB,Serbia,ASF,1,0.126,new,mock
EIOS-MOCK-001350,Animal Health,2022-04-02,DEU,Germany,ASF,4,0.62,under_review,mock
EIOS-MOCK-001351,Animal Health,2022-04-01,HUN,Hungary,ASF,4,0.637,new,mock
EIOS-MOCK-001352,Animal Health,2022-03-30,MDA,Moldova,ASF,1,0.658,dismissed,mock
EIOS-MOCK-001353,Animal Health,2022-03-29,RUS,Russian Federation,ASF,2,0.859,under_review,mock
EIOS-MOCK-001354,Animal Health,2022-04-02,TUR,Türkiye,ASF,9,0.613,new,mock
EIOS-MOCK-001355,Animal Health,2022-03-31,GEO,Georgia,ASF,3,0.53,new,mock
EIOS-MOCK-001356,Animal Health,2022-03-29,MAR,Morocco,ASF,3,0.389,under_review,mock
EIOS-MOCK-001357,Animal Health,2022-04-07,UKR,Ukraine,ASF,4,0.428,new,mock
EIOS-MOCK-001358,Animal Health,2022-04-15,BEL,Belgium,ASF,3,0.24,new,mock
EIOS-MOCK-001359,Animal Health,2022-04-14,POL,Poland,ASF,3,0.704,new,mock
EIOS-MOCK-001360,Animal Health,2022-04-17,UKR,Ukraine,ASF,4,0.505,new,mock
EIOS-MOCK-001361,Animal Health,2022-04-18,DEU,Germany,ASF,2,0.58,new,mock
EIOS-MOCK-001362,Animal Health,2022-04-18,NLD,Netherlands,ASF,7,0.366,under_review,mock
EIOS-MOCK-001363,Animal Health,2022-04-22,ROU,Romania,ASF,4,0.501,new,mock
EIOS-MOCK-001364,Animal Health,2022-04-23,UKR,Ukraine,ASF,3,0.741,under_review,mock
EIOS-MOCK-001365,Animal Health,2022-05-01,POL,Poland,ASF,4,0.302,under_review,mock
EIOS-MOCK-001366,Animal Health,2022-04-30,TUR,Türkiye,ASF,4,0.788,new,mock
EIOS-MOCK-001367,Animal Health,2022-05-03,BEL,Belgium,ASF,5,0.688,new,mock
EIOS-MOCK-001368,Animal Health,2022-05-04,RUS,Russian Federation,ASF,1,0.63,under_review,mock
EIOS-MOCK-001369,Animal Health,2022-05-06,ISR,Israel,ASF,6,0.374,new,mock
EIOS-MOCK-001370,Animal Health,2022-05-04,EGY,Egypt,ASF,3,0.818,dismissed,mock
EIOS-MOCK-001371,Animal Health,2022-05-05,TUN,Tunisia,ASF,2,0.248,new,mock
EIOS-MOCK-001372,Animal Health,2022-05-15,POL,Poland,ASF,2,0.705,under_review,mock
EIOS-MOCK-001373,Animal Health,2022-05-18,ITA,Italy,ASF,3,0.486,under_review,mock
EIOS-MOCK-001374,Animal Health,2022-05-22,MDA,Moldova,ASF,4,0.736,new,mock
EIOS-MOCK-001375,Animal Health,2022-05-18,TUN,Tunisia,ASF,2,0.811,new,mock
EIOS-MOCK-001376,Animal Health,2022-05-24,ESP,Spain,ASF,1,0.692,new,mock
EIOS-MOCK-001377,Animal Health,2022-05-26,UKR,Ukraine,ASF,2,0.615,dismissed,mock
EIOS-MOCK-001378,Animal Health,2022-05-25,TUR,Türkiye,ASF,6,0.652,under_review,mock
EIOS-MOCK-001379,Animal Health,2022-05-28,GEO,Georgia,ASF,1,0.782,under_review,mock
EIOS-MOCK-001380,Animal Health,2022-05-29,MAR,Morocco,ASF,3,0.551,dismissed,mock
EIOS-MOCK-001381,Animal Health,2022-05-30,ROU,Romania,ASF,2,0.351,under_review,mock
EIOS-MOCK-001382,Animal Health,2022-06-04,MDA,Moldova,ASF,4,0.592,under_review,mock
EIOS-MOCK-001383,Animal Health,2022-06-05,TUR,Türkiye,ASF,5,0.815,new,mock
EIOS-MOCK-001384,Animal Health,2022-06-08,DEU,Germany,ASF,4,0.676,under_review,mock
EIOS-MOCK-001385,Animal Health,2022-06-09,ESP,Spain,ASF,7,0.192,new,mock
EIOS-MOCK-001386,Animal Health,2022-06-10,POL,Poland,ASF,5,0.785,under_review,mock
EIOS-MOCK-001387,Animal Health,2022-06-11,BGR,Bulgaria,ASF,3,0.128,under_review,mock
EIOS-MOCK-001388,Animal Health,2022-06-09,RUS,Russian Federation,ASF,3,0.461,dismissed,mock
EIOS-MOCK-001389,Animal Health,2022-06-15,FRA,France,ASF,2,0.498,dismissed,mock
EIOS-MOCK-001390,Animal Health,2022-06-15,DEU,Germany,ASF,3,0.626,new,mock
EIOS-MOCK-001391,Animal Health,2022-06-17,HUN,Hungary,ASF,3,0.871,new,mock
EIOS-MOCK-001392,Animal Health,2022-06-24,FRA,France,ASF,4,0.382,new,mock
EIOS-MOCK-001393,Animal Health,2022-06-20,NLD,Netherlands,ASF,7,0.376,under_review,mock
EIOS-MOCK-001394,Animal Health,2022-06-22,HUN,Hungary,ASF,5,0.53,new,mock
EIOS-MOCK-001395,Animal Health,2022-06-24,UKR,Ukraine,ASF,4,0.44,new,mock
EIOS-MOCK-001396,Animal Health,2022-06-22,GEO,Georgia,ASF,6,0.842,new,mock
EIOS-MOCK-001397,Animal Health,2022-06-30,ROU,Romania,ASF,3,0.336,new,mock
EIOS-MOCK-001398,Animal Health,2022-06-29,GEO,Georgia,ASF,2,0.507,new,mock
EIOS-MOCK-001399,Animal Health,2022-06-28,EGY,Egypt,ASF,1,0.105,new,mock
EIOS-MOCK-001400,Animal Health,2022-07-09,BGR,Bulgaria,ASF,5,0.204,new,mock
EIOS-MOCK-001401,Animal Health,2022-07-09,UKR,Ukraine,ASF,4,0.517,new,mock
EIOS-MOCK-001402,Animal Health,2022-07-15,UKR,Ukraine,ASF,3,0.867,new,mock
EIOS-MOCK-001403,Animal Health,2022-07-18,SRB,Serbia,ASF,2,0.83,new,mock
EIOS-MOCK-001404,Animal Health,2022-07-23,UKR,Ukraine,ASF,5,0.539,new,mock
EIOS-MOCK-001405,Animal Health,2022-07-20,GEO,Georgia,ASF,3,0.606,new,mock
EIOS-MOCK-001406,Animal Health,2022-07-19,TUN,Tunisia,ASF,4,0.575,dismissed,mock
EIOS-MOCK-001407,Animal Health,2022-07-30,NLD,Netherlands,ASF,2,0.492,dismissed,mock
EIOS-MOCK-001408,Animal Health,2022-08-02,NLD,Netherlands,ASF,5,0.619,dismissed,mock
EIOS-MOCK-001409,Animal Health,2022-08-05,BEL,Belgium,ASF,3,0.696,new,mock
EIOS-MOCK-001410,Animal Health,2022-08-06,SRB,Serbia,ASF,5,0.602,new,mock
EIOS-MOCK-001411,Animal Health,2022-08-03,UKR,Ukraine,ASF,7,0.592,new,mock
EIOS-MOCK-001412,Animal Health,2022-08-07,MDA,Moldova,ASF,3,0.405,dismissed,mock
EIOS-MOCK-001413,Animal Health,2022-08-10,HUN,Hungary,ASF,2,0.354,new,mock
EIOS-MOCK-001414,Animal Health,2022-08-11,EGY,Egypt,ASF,1,0.556,dismissed,mock
EIOS-MOCK-001415,Animal Health,2022-08-12,TUN,Tunisia,ASF,3,0.601,under_review,mock
EIOS-MOCK-001416,Animal Health,2022-08-19,ESP,Spain,ASF,5,0.288,under_review,mock
EIOS-MOCK-001417,Animal Health,2022-08-19,UKR,Ukraine,ASF,1,0.344,new,mock
EIOS-MOCK-001418,Animal Health,2022-08-27,MAR,Morocco,ASF,2,0.317,new,mock
EIOS-MOCK-001419,Animal Health,2022-09-03,HUN,Hungary,ASF,5,0.673,under_review,mock
EIOS-MOCK-001420,Animal Health,2022-09-04,MDA,Moldova,ASF,1,0.64,new,mock
EIOS-MOCK-001421,Animal Health,2022-09-06,FRA,France,ASF,3,0.603,new,mock
EIOS-MOCK-001422,Animal Health,2022-09-08,DEU,Germany,ASF,4,0.514,dismissed,mock
EIOS-MOCK-001423,Animal Health,2022-09-09,BEL,Belgium,ASF,2,0.41,dismissed,mock
EIOS-MOCK-001424,Animal Health,2022-09-07,ROU,Romania,ASF,3,0.562,new,mock
EIOS-MOCK-001425,Animal Health,2022-09-11,RUS,Russian Federation,ASF,2,0.647,new,mock
EIOS-MOCK-001426,Animal Health,2022-09-09,TUN,Tunisia,ASF,1,0.509,under_review,mock
EIOS-MOCK-001427,Animal Health,2022-09-15,ISR,Israel,ASF,6,0.155,new,mock
EIOS-MOCK-001428,Animal Health,2022-09-24,UKR,Ukraine,ASF,5,0.455,new,mock
EIOS-MOCK-001429,Animal Health,2022-09-20,RUS,Russian Federation,ASF,2,0.42,under_review,mock
EIOS-MOCK-001430,Animal Health,2022-09-26,FRA,France,ASF,3,0.329,new,mock
EIOS-MOCK-001431,Animal Health,2022-09-28,ITA,Italy,ASF,1,0.314,new,mock
EIOS-MOCK-001432,Animal Health,2022-09-29,POL,Poland,ASF,2,0.588,under_review,mock
EIOS-MOCK-001433,Animal Health,2022-10-01,SRB,Serbia,ASF,4,0.611,new,mock
EIOS-MOCK-001434,Animal Health,2022-10-01,RUS,Russian Federation,ASF,3,0.797,dismissed,mock
EIOS-MOCK-001435,Animal Health,2022-09-28,MAR,Morocco,ASF,5,0.578,under_review,mock
EIOS-MOCK-001436,Animal Health,2022-10-03,FRA,France,ASF,2,0.606,under_review,mock
EIOS-MOCK-001437,Animal Health,2022-10-05,NLD,Netherlands,ASF,2,0.537,new,mock
EIOS-MOCK-001438,Animal Health,2022-10-09,HUN,Hungary,ASF,3,0.388,dismissed,mock
EIOS-MOCK-001439,Animal Health,2022-10-04,BGR,Bulgaria,ASF,3,0.32,new,mock
EIOS-MOCK-001440,Animal Health,2022-10-10,MDA,Moldova,ASF,1,0.155,dismissed,mock
EIOS-MOCK-001441,Animal Health,2022-10-22,FRA,France,ASF,3,0.581,dismissed,mock
EIOS-MOCK-001442,Animal Health,2022-10-20,MAR,Morocco,ASF,1,0.612,under_review,mock
EIOS-MOCK-001443,Animal Health,2022-10-28,NLD,Netherlands,ASF,1,0.54,new,mock
EIOS-MOCK-001444,Animal Health,2022-10-27,ESP,Spain,ASF,4,0.775,dismissed,mock
EIOS-MOCK-001445,Animal Health,2022-10-26,SRB,Serbia,ASF,2,0.098,new,mock
EIOS-MOCK-001446,Animal Health,2022-10-24,TUR,Türkiye,ASF,4,0.21,new,mock
EIOS-MOCK-001447,Animal Health,2022-10-27,ISR,Israel,ASF,6,0.586,dismissed,mock
EIOS-MOCK-001448,Animal Health,2022-10-28,MAR,Morocco,ASF,1,0.063,under_review,mock
EIOS-MOCK-001449,Animal Health,2022-11-05,POL,Poland,ASF,1,0.582,dismissed,mock
EIOS-MOCK-001450,Animal Health,2022-11-02,ISR,Israel,ASF,4,0.266,new,mock
EIOS-MOCK-001451,Animal Health,2022-11-06,EGY,Egypt,ASF,3,0.734,under_review,mock
EIOS-MOCK-001452,Animal Health,2022-11-13,ROU,Romania,ASF,2,0.473,under_review,mock
EIOS-MOCK-001453,Animal Health,2022-11-10,RUS,Russian Federation,ASF,4,0.806,under_review,mock
EIOS-MOCK-001454,Animal Health,2022-11-14,DEU,Germany,ASF,3,0.57,under_review,mock
EIOS-MOCK-001455,Animal Health,2022-11-20,POL,Poland,ASF,3,0.745,under_review,mock
EIOS-MOCK-001456,Animal Health,2022-11-18,HUN,Hungary,ASF,3,0.043,under_review,mock
EIOS-MOCK-001457,Animal Health,2022-11-14,RUS,Russian Federation,ASF,3,0.405,under_review,mock
EIOS-MOCK-001458,Animal Health,2022-11-21,NLD,Netherlands,ASF,7,0.806,under_review,mock
EIOS-MOCK-001459,Animal Health,2022-11-22,HUN,Hungary,ASF,4,0.325,new,mock
EIOS-MOCK-001460,Animal Health,2022-11-23,RUS,Russian Federation,ASF,2,0.58,new,mock
EIOS-MOCK-001461,Animal Health,2022-12-01,BEL,Belgium,ASF,4,0.504,dismissed,mock
EIOS-MOCK-001462,Animal Health,2022-11-28,BGR,Bulgaria,ASF,2,0.669,new,mock
EIOS-MOCK-001463,Animal Health,2022-12-04,RUS,Russian Federation,ASF,3,0.103,under_review,mock
EIOS-MOCK-001464,Animal Health,2022-11-28,ISR,Israel,ASF,3,0.698,new,mock
EIOS-MOCK-001465,Animal Health,2022-12-10,FRA,France,ASF,3,0.457,dismissed,mock
EIOS-MOCK-001466,Animal Health,2022-12-10,NLD,Netherlands,ASF,3,0.756,new,mock
EIOS-MOCK-001467,Animal Health,2022-12-08,ESP,Spain,ASF,1,0.646,new,mock
EIOS-MOCK-001468,Animal Health,2022-12-06,UKR,Ukraine,ASF,3,0.914,dismissed,mock
EIOS-MOCK-001469,Animal Health,2022-12-21,DEU,Germany,ASF,5,0.479,new,mock
EIOS-MOCK-001470,Animal Health,2022-12-25,POL,Poland,ASF,4,0.812,dismissed,mock
EIOS-MOCK-001471,Animal Health,2022-12-24,BGR,Bulgaria,ASF,5,0.691,new,mock
EIOS-MOCK-001472,Animal Health,2022-12-30,NLD,Netherlands,ASF,2,0.32,new,mock
EIOS-MOCK-001473,Animal Health,2022-12-27,GEO,Georgia,ASF,2,0.655,under_review,mock
EIOS-MOCK-001474,Animal Health,2023-01-04,BGR,Bulgaria,ASF,4,0.776,dismissed,mock
EIOS-MOCK-001475,Animal Health,2023-01-08,RUS,Russian Federation,ASF,5,0.58,under_review,mock
EIOS-MOCK-001476,Animal Health,2023-01-07,GEO,Georgia,ASF,5,0.583,new,mock
EIOS-MOCK-001477,Animal Health,2023-01-06,ISR,Israel,ASF,3,0.618,new,mock
EIOS-MOCK-001478,Animal Health,2023-01-13,ITA,Italy,ASF,4,0.445,under_review,mock
EIOS-MOCK-001479,Animal Health,2023-01-14,ROU,Romania,ASF,5,0.768,new,mock
EIOS-MOCK-001480,Animal Health,2023-01-09,BGR,Bulgaria,ASF,1,0.648,dismissed,mock
EIOS-MOCK-001481,Animal Health,2023-01-12,SRB,Serbia,ASF,4,0.619,dismissed,mock
EIOS-MOCK-001482,Animal Health,2023-01-21,BEL,Belgium,ASF,3,0.308,new,mock
EIOS-MOCK-001483,Animal Health,2023-01-22,ROU,Romania,ASF,3,0.495,under_review,mock
EIOS-MOCK-001484,Animal Health,2023-01-22,GEO,Georgia,ASF,7,0.55,new,mock
EIOS-MOCK-001485,Animal Health,2023-01-27,NLD,Netherlands,ASF,3,0.223,new,mock
EIOS-MOCK-001486,Animal Health,2023-01-25,BEL,Belgium,ASF,2,0.621,new,mock
EIOS-MOCK-001487,Animal Health,2023-02-01,FRA,France,ASF,2,0.289,under_review,mock
EIOS-MOCK-001488,Animal Health,2023-02-04,NLD,Netherlands,ASF,2,0.462,under_review,mock
EIOS-MOCK-001489,Animal Health,2023-02-05,TUR,Türkiye,ASF,3,0.238,new,mock
EIOS-MOCK-001490,Animal Health,2023-02-11,FRA,France,ASF,8,0.414,dismissed,mock
EIOS-MOCK-001491,Animal Health,2023-02-10,ESP,Spain,ASF,3,0.587,new,mock
EIOS-MOCK-001492,Animal Health,2023-02-11,BGR,Bulgaria,ASF,5,0.117,dismissed,mock
EIOS-MOCK-001493,Animal Health,2023-02-09,GEO,Georgia,ASF,2,0.435,under_review,mock
EIOS-MOCK-001494,Animal Health,2023-02-24,NLD,Netherlands,ASF,4,0.238,under_review,mock
EIOS-MOCK-001495,Animal Health,2023-02-25,ESP,Spain,ASF,1,0.445,new,mock
EIOS-MOCK-001496,Animal Health,2023-03-04,NLD,Netherlands,ASF,1,0.344,new,mock
EIOS-MOCK-001497,Animal Health,2023-03-02,BEL,Belgium,ASF,3,0.683,under_review,mock
EIOS-MOCK-001498,Animal Health,2023-02-27,MDA,Moldova,ASF,5,0.717,under_review,mock
EIOS-MOCK-001499,Animal Health,2023-03-06,NLD,Netherlands,ASF,3,0.403,new,mock
EIOS-MOCK-001500,Animal Health,2023-03-12,UKR,Ukraine,ASF,4,0.594,under_review,mock
EIOS-MOCK-001501,Animal Health,2023-03-08,TUN,Tunisia,ASF,4,0.484,new,mock
EIOS-MOCK-001502,Animal Health,2023-03-19,FRA,France,ASF,3,0.637,new,mock
EIOS-MOCK-001503,Animal Health,2023-03-17,NLD,Netherlands,ASF,4,0.449,new,mock
EIOS-MOCK-001504,Animal Health,2023-03-17,ITA,Italy,ASF,3,0.535,new,mock
EIOS-MOCK-001505,Animal Health,2023-03-17,RUS,Russian Federation,ASF,2,0.654,new,mock
EIOS-MOCK-001506,Animal Health,2023-03-18,GEO,Georgia,ASF,3,0.781,new,mock
EIOS-MOCK-001507,Animal Health,2023-03-19,TUN,Tunisia,ASF,5,0.32,under_review,mock
EIOS-MOCK-001508,Animal Health,2023-03-21,BEL,Belgium,ASF,2,0.275,new,mock
EIOS-MOCK-001509,Animal Health,2023-03-23,ITA,Italy,ASF,2,0.682,new,mock
EIOS-MOCK-001510,Animal Health,2023-04-01,ITA,Italy,ASF,6,0.492,under_review,mock
EIOS-MOCK-001511,Animal Health,2023-03-29,ROU,Romania,ASF,3,0.773,new,mock
EIOS-MOCK-001512,Animal Health,2023-03-30,RUS,Russian Federation,ASF,2,0.476,new,mock
EIOS-MOCK-001513,Animal Health,2023-03-28,GEO,Georgia,ASF,5,0.673,new,mock
EIOS-MOCK-001514,Animal Health,2023-03-31,ISR,Israel,ASF,6,0.752,under_review,mock
EIOS-MOCK-001515,Animal Health,2023-04-04,ROU,Romania,ASF,4,0.572,dismissed,mock
EIOS-MOCK-001516,Animal Health,2023-04-07,TUR,Türkiye,ASF,3,0.77,new,mock
EIOS-MOCK-001517,Animal Health,2023-04-07,MAR,Morocco,ASF,2,0.253,new,mock
EIOS-MOCK-001518,Animal Health,2023-04-12,ROU,Romania,ASF,2,0.637,under_review,mock
EIOS-MOCK-001519,Animal Health,2023-04-14,GEO,Georgia,ASF,4,0.763,dismissed,mock
EIOS-MOCK-001520,Animal Health,2023-04-14,MAR,Morocco,ASF,2,0.477,new,mock
EIOS-MOCK-001521,Animal Health,2023-04-22,DEU,Germany,ASF,6,0.79,new,mock
EIOS-MOCK-001522,Animal Health,2023-04-28,NLD,Netherlands,ASF,3,0.459,dismissed,mock
EIOS-MOCK-001523,Animal Health,2023-04-28,MAR,Morocco,ASF,2,0.904,under_review,mock
EIOS-MOCK-001524,Animal Health,2023-05-01,DEU,Germany,ASF,6,0.526,under_review,mock
EIOS-MOCK-001525,Animal Health,2023-05-07,NLD,Netherlands,ASF,2,0.404,under_review,mock
EIOS-MOCK-001526,Animal Health,2023-05-01,BEL,Belgium,ASF,4,0.972,under_review,mock
EIOS-MOCK-001527,Animal Health,2023-05-03,TUR,Türkiye,ASF,5,0.444,under_review,mock
EIOS-MOCK-001528,Animal Health,2023-05-04,ISR,Israel,ASF,3,0.583,new,mock
EIOS-MOCK-001529,Animal Health,2023-05-12,RUS,Russian Federation,ASF,6,0.383,new,mock
EIOS-MOCK-001530,Animal Health,2023-05-19,TUR,Türkiye,ASF,3,0.496,new,mock
EIOS-MOCK-001531,Animal Health,2023-05-17,TUN,Tunisia,ASF,3,0.802,new,mock
EIOS-MOCK-001532,Animal Health,2023-05-22,BEL,Belgium,ASF,6,0.359,new,mock
EIOS-MOCK-001533,Animal Health,2023-05-22,ESP,Spain,ASF,2,0.286,new,mock
EIOS-MOCK-001534,Animal Health,2023-06-03,BEL,Belgium,ASF,2,0.282,dismissed,mock
EIOS-MOCK-001535,Animal Health,2023-05-31,SRB,Serbia,ASF,3,0.392,under_review,mock
EIOS-MOCK-001536,Animal Health,2023-05-29,GEO,Georgia,ASF,3,0.693,under_review,mock
EIOS-MOCK-001537,Animal Health,2023-06-01,MAR,Morocco,ASF,3,0.177,new,mock
EIOS-MOCK-001538,Animal Health,2023-06-09,ESP,Spain,ASF,3,0.356,new,mock
EIOS-MOCK-001539,Animal Health,2023-06-05,UKR,Ukraine,ASF,7,0.266,dismissed,mock
EIOS-MOCK-001540,Animal Health,2023-06-15,FRA,France,ASF,1,0.868,new,mock
EIOS-MOCK-001541,Animal Health,2023-06-16,ISR,Israel,ASF,3,0.356,under_review,mock
EIOS-MOCK-001542,Animal Health,2023-06-15,MAR,Morocco,ASF,4,0.605,new,mock
EIOS-MOCK-001543,Animal Health,2023-06-22,ITA,Italy,ASF,1,0.236,new,mock
EIOS-MOCK-001544,Animal Health,2023-06-24,POL,Poland,ASF,6,0.197,new,mock
EIOS-MOCK-001545,Animal Health,2023-06-23,TUR,Türkiye,ASF,3,0.641,dismissed,mock
EIOS-MOCK-001546,Animal Health,2023-07-02,SRB,Serbia,ASF,6,0.415,dismissed,mock
EIOS-MOCK-001547,Animal Health,2023-07-09,POL,Poland,ASF,2,0.205,new,mock
EIOS-MOCK-001548,Animal Health,2023-07-07,ROU,Romania,ASF,4,0.794,under_review,mock
EIOS-MOCK-001549,Animal Health,2023-07-11,NLD,Netherlands,ASF,3,0.578,new,mock
EIOS-MOCK-001550,Animal Health,2023-07-14,POL,Poland,ASF,1,0.543,dismissed,mock
EIOS-MOCK-001551,Animal Health,2023-07-14,BGR,Bulgaria,ASF,6,0.145,under_review,mock
EIOS-MOCK-001552,Animal Health,2023-07-16,TUR,Türkiye,ASF,3,0.433,dismissed,mock
EIOS-MOCK-001553,Animal Health,2023-07-21,SRB,Serbia,ASF,3,0.735,under_review,mock
EIOS-MOCK-001554,Animal Health,2023-07-18,TUR,Türkiye,ASF,4,0.377,new,mock
EIOS-MOCK-001555,Animal Health,2023-07-28,SRB,Serbia,ASF,2,0.34,new,mock
EIOS-MOCK-001556,Animal Health,2023-07-24,EGY,Egypt,ASF,3,0.332,dismissed,mock
EIOS-MOCK-001557,Animal Health,2023-07-28,MAR,Morocco,ASF,7,0.883,new,mock
EIOS-MOCK-001558,Animal Health,2023-08-04,ESP,Spain,ASF,2,0.692,new,mock
EIOS-MOCK-001559,Animal Health,2023-08-06,MDA,Moldova,ASF,5,0.507,new,mock
EIOS-MOCK-001560,Animal Health,2023-08-04,EGY,Egypt,ASF,6,0.283,new,mock
EIOS-MOCK-001561,Animal Health,2023-08-04,TUN,Tunisia,ASF,2,0.374,dismissed,mock
EIOS-MOCK-001562,Animal Health,2023-08-13,BEL,Belgium,ASF,3,0.901,under_review,mock
EIOS-MOCK-001563,Animal Health,2023-08-10,ITA,Italy,ASF,1,0.528,under_review,mock
EIOS-MOCK-001564,Animal Health,2023-08-10,UKR,Ukraine,ASF,2,0.693,under_review,mock
EIOS-MOCK-001565,Animal Health,2023-08-08,EGY,Egypt,ASF,7,0.382,new,mock
EIOS-MOCK-001566,Animal Health,2023-08-16,FRA,France,ASF,3,0.454,under_review,mock
EIOS-MOCK-001567,Animal Health,2023-08-17,ROU,Romania,ASF,2,0.515,new,mock
EIOS-MOCK-001568,Animal Health,2023-08-15,BGR,Bulgaria,ASF,3,0.457,new,mock
EIOS-MOCK-001569,Animal Health,2023-08-19,RUS,Russian Federation,ASF,2,0.679,dismissed,mock
EIOS-MOCK-001570,Animal Health,2023-08-27,ESP,Spain,ASF,2,0.676,under_review,mock
EIOS-MOCK-001571,Animal Health,2023-08-26,RUS,Russian Federation,ASF,3,0.958,new,mock
EIOS-MOCK-001572,Animal Health,2023-09-03,DEU,Germany,ASF,4,0.446,dismissed,mock
EIOS-MOCK-001573,Animal Health,2023-09-01,NLD,Netherlands,ASF,4,0.414,new,mock
EIOS-MOCK-001574,Animal Health,2023-08-31,ROU,Romania,ASF,5,0.361,dismissed,mock
EIOS-MOCK-001575,Animal Health,2023-08-31,TUR,Türkiye,ASF,4,0.807,under_review,mock
EIOS-MOCK-001576,Animal Health,2023-08-28,GEO,Georgia,ASF,3,0.432,under_review,mock
EIOS-MOCK-001577,Animal Health,2023-09-04,ROU,Romania,ASF,5,0.747,under_review,mock
EIOS-MOCK-001578,Animal Health,2023-09-14,DEU,Germany,ASF,3,0.203,under_review,mock
EIOS-MOCK-001579,Animal Health,2023-09-11,ESP,Spain,ASF,3,0.408,new,mock
EIOS-MOCK-001580,Animal Health,2023-09-13,ROU,Romania,ASF,4,0.267,under_review,mock
EIOS-MOCK-001581,Animal Health,2023-09-18,SRB,Serbia,ASF,5,0.772,under_review,mock
EIOS-MOCK-001582,Animal Health,2023-10-01,HUN,Hungary,ASF,5,0.423,under_review,mock
EIOS-MOCK-001583,Animal Health,2023-09-28,BGR,Bulgaria,ASF,5,0.467,new,mock
EIOS-MOCK-001584,Animal Health,2023-09-26,MAR,Morocco,ASF,2,0.511,new,mock
EIOS-MOCK-001585,Animal Health,2023-10-08,NLD,Netherlands,ASF,3,0.487,new,mock
EIOS-MOCK-001586,Animal Health,2023-10-02,HUN,Hungary,ASF,4,0.304,under_review,mock
EIOS-MOCK-001587,Animal Health,2023-10-06,ROU,Romania,ASF,4,0.933,under_review,mock
EIOS-MOCK-001588,Animal Health,2023-10-03,SRB,Serbia,ASF,3,0.616,new,mock
EIOS-MOCK-001589,Animal Health,2023-10-06,MAR,Morocco,ASF,6,0.894,new,mock
EIOS-MOCK-001590,Animal Health,2023-10-13,BEL,Belgium,ASF,3,0.436,new,mock
EIOS-MOCK-001591,Animal Health,2023-10-11,HUN,Hungary,ASF,2,0.84,new,mock
EIOS-MOCK-001592,Animal Health,2023-10-17,NLD,Netherlands,ASF,3,0.348,dismissed,mock
EIOS-MOCK-001593,Animal Health,2023-10-21,MDA,Moldova,ASF,5,0.384,under_review,mock
EIOS-MOCK-001594,Animal Health,2023-10-25,NLD,Netherlands,ASF,5,0.754,new,mock
EIOS-MOCK-001595,Animal Health,2023-10-23,ITA,Italy,ASF,3,0.558,new,mock
EIOS-MOCK-001596,Animal Health,2023-10-29,UKR,Ukraine,ASF,5,0.382,new,mock
EIOS-MOCK-001597,Animal Health,2023-10-30,BEL,Belgium,ASF,7,0.523,new,mock
EIOS-MOCK-001598,Animal Health,2023-11-05,POL,Poland,ASF,2,0.445,under_review,mock
EIOS-MOCK-001599,Animal Health,2023-11-03,BGR,Bulgaria,ASF,4,0.411,dismissed,mock
EIOS-MOCK-001600,Animal Health,2023-11-04,TUN,Tunisia,ASF,2,0.7,under_review,mock
EIOS-MOCK-001601,Animal Health,2023-11-11,MDA,Moldova,ASF,4,0.883,under_review,mock
EIOS-MOCK-001602,Animal Health,2023-11-10,TUN,Tunisia,ASF,4,0.254,dismissed,mock
EIOS-MOCK-001603,Animal Health,2023-11-18,NLD,Netherlands,ASF,3,0.754,under_review,mock
EIOS-MOCK-001604,Animal Health,2023-11-15,UKR,Ukraine,ASF,2,0.576,new,mock
EIOS-MOCK-001605,Animal Health,2023-11-19,GEO,Georgia,ASF,3,0.328,under_review,mock
EIOS-MOCK-001606,Animal Health,2023-11-14,ISR,Israel,ASF,4,0.514,new,mock
EIOS-MOCK-001607,Animal Health,2023-11-13,TUN,Tunisia,ASF,3,0.825,under_review,mock
EIOS-MOCK-001608,Animal Health,2023-11-26,SRB,Serbia,ASF,7,0.333,under_review,mock
EIOS-MOCK-001609,Animal Health,2023-11-22,GEO,Georgia,ASF,5,0.561,dismissed,mock
EIOS-MOCK-001610,Animal Health,2023-12-03,ESP,Spain,ASF,5,0.706,under_review,mock
EIOS-MOCK-001611,Animal Health,2023-12-08,FRA,France,ASF,4,0.619,new,mock
EIOS-MOCK-001612,Animal Health,2023-12-07,NLD,Netherlands,ASF,9,0.677,under_review,mock
EIOS-MOCK-001613,Animal Health,2023-12-06,ITA,Italy,ASF,3,0.806,new,mock
EIOS-MOCK-001614,Animal Health,2023-12-05,UKR,Ukraine,ASF,3,0.334,dismissed,mock
EIOS-MOCK-001615,Animal Health,2023-12-04,RUS,Russian Federation,ASF,1,0.83,new,mock
EIOS-MOCK-001616,Animal Health,2023-12-11,EGY,Egypt,ASF,6,0.402,under_review,mock
EIOS-MOCK-001617,Animal Health,2023-12-11,TUN,Tunisia,ASF,4,0.809,new,mock
