post_id,archive_number,published_date,iso3,country,disease_code,subject,curator_comment_present,confidence,data_realism
PROMED-000988,2024000988.0988,2024-06-12,FRA,France,ASF,"[SYNTHETIC] ASF, animal - France",True,confirmed,synthetic
PROMED-000989,2024000989.0989,2024-06-17,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",True,unverified,synthetic
PROMED-000990,2024000990.0990,2024-06-17,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",False,unverified,synthetic
PROMED-000991,2024000991.0991,2024-06-14,SRB,Serbia,ASF,"[SYNTHETIC] ASF, animal - Serbia",False,confirmed,synthetic
PROMED-000992,2024000992.0992,2024-06-21,ITA,Italy,ASF,"[SYNTHETIC] ASF, animal - Italy",True,suspected,synthetic
PROMED-000993,2024000993.0993,2024-06-26,ESP,Spain,ASF,"[SYNTHETIC] ASF, animal - Spain",True,confirmed,synthetic
PROMED-000994,2024000994.0994,2024-06-20,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",True,suspected,synthetic
PROMED-000995,2024000995.0995,2024-06-26,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",False,confirmed,synthetic
PROMED-000996,2024000996.0996,2024-06-28,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",True,confirmed,synthetic
PROMED-000997,2024000997.0997,2024-06-21,BGR,Bulgaria,ASF,"[SYNTHETIC] ASF, animal - Bulgaria",False,confirmed,synthetic
PROMED-000998,2024000998.0998,2024-06-22,UKR,Ukraine,ASF,"[SYNTHETIC] ASF, animal - Ukraine",True,confirmed,synthetic
PROMED-000999,2024000999.0999,2024-06-20,MDA,Moldova,ASF,"[SYNTHETIC] ASF, animal - Moldova",False,confirmed,synthetic
PROMED-001000,2024001000.0000,2024-06-28,ITA,Italy,ASF,"[SYNTHETIC] ASF, animal - Italy",True,suspected,synthetic
PROMED-001001,2024001001.0001,2024-06-27,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",False,suspected,synthetic
PROMED-001002,2024001002.0002,2024-07-03,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",True,confirmed,synthetic
PROMED-001003,2024001003.0003,2024-06-27,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",True,unverified,synthetic
PROMED-001004,2024001004.0004,2024-06-30,BGR,Bulgaria,ASF,"[SYNTHETIC] ASF, animal - Bulgaria",True,confirmed,synthetic
PROMED-001005,2024001005.0005,2024-07-01,UKR,Ukraine,ASF,"[SYNTHETIC] ASF, animal - Ukraine",False,confirmed,synthetic
PROMED-001006,2024001006.0006,2024-07-01,MDA,Moldova,ASF,"[SYNTHETIC] ASF, animal - Moldova",False,suspected,synthetic
PROMED-001007,2024001007.0007,2024-06-28,RUS,Russian Federation,ASF,"[SYNTHETIC] ASF, animal - Russian Federation",True,suspected,synthetic
PROMED-001008,2024001008.0008,2024-07-06,ITA,Italy,ASF,"[SYNTHETIC] ASF, animal - Italy",False,confirmed,synthetic
PROMED-001009,2024001009.0009,2024-07-07,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",True,confirmed,synthetic
PROMED-001010,2024001010.0010,2024-07-12,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",True,suspected,synthetic
PROMED-001011,2024001011.0011,2024-07-12,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",True,suspected,synthetic
PROMED-001012,2024001012.0012,2024-07-03,BGR,Bulgaria,ASF,"[SYNTHETIC] ASF, animal - Bulgaria",True,confirmed,synthetic
PROMED-001013,2024001013.0013,2024-07-11,SRB,Serbia,ASF,"[SYNTHETIC] ASF, animal - Serbia",False,confirmed,synthetic
PROMED-001014,2024001014.0014,2024-07-04,UKR,Ukraine,ASF,"[SYNTHETIC] ASF, animal - Ukraine",False,unverified,synthetic
PROMED-001015,2024001015.0015,2024-07-17,FRA,France,ASF,"[SYNTHETIC] ASF, animal - France",True,unverified,synthetic
PROMED-001016,2024001016.0016,2024-07-11,DEU,Germany,ASF,"[SYNTHETIC] ASF, animal - Germany",True,confirmed,synthetic
PROMED-001017,2024001017.0017,2024-07-15,ITA,Italy,ASF,"[SYNTHETIC] ASF, animal - Italy",True,unverified,synthetic
PROMED-001018,2024001018.0018,2024-07-15,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",False,suspected,synthetic
PROMED-001019,2024001019.0019,2024-07-11,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",False,confirmed,synthetic
PROMED-001020,2024001020.0020,2024-07-15,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",False,confirmed,synthetic
PROMED-001021,2024001021.0021,2024-07-13,BGR,Bulgaria,ASF,"[SYNTHETIC] ASF, animal - Bulgaria",True,unverified,synthetic
PROMED-001022,2024001022.0022,2024-07-15,SRB,Serbia,ASF,"[SYNTHETIC] ASF, animal - Serbia",True,confirmed,synthetic
PROMED-001023,2024001023.0023,2024-07-16,UKR,Ukraine,ASF,"[SYNTHETIC] ASF, animal - Ukraine",True,suspected,synthetic
PROMED-001024,2024001024.0024,2024-07-10,MDA,Moldova,ASF,"[SYNTHETIC] ASF, animal - Moldova",False,unverified,synthetic
PROMED-001025,2024001025.0025,2024-07-12,RUS,Russian Federation,ASF,"[SYNTHETIC] ASF, animal - Russian Federation",False,suspected,synthetic
PROMED-001026,2024001026.0026,2024-07-10,TUR,Türkiye,ASF,"[SYNTHETIC] ASF, animal - Türkiye",True,confirmed,synthetic
PROMED-001027,2024001027.0027,2024-07-12,GEO,Georgia,ASF,"[SYNTHETIC] ASF, animal - Georgia",True,confirmed,synthetic
PROMED-001028,2024001028.0028,2024-07-17,TUN,Tunisia,ASF,"[SYNTHETIC] ASF, animal - Tunisia",False,confirmed,synthetic
PROMED-001029,2024001029.0029,2024-07-23,FRA,France,ASF,"[SYNTHETIC] ASF, animal - France",True,suspected,synthetic
PROMED-001030,2024001030.0030,2024-07-24,NLD,Netherlands,ASF,"[SYNTHETIC] ASF, animal - Netherlands",True,unverified,synthetic
PROMED-001031,2024001031.0031,2024-07-22,ITA,Italy,ASF,"[SYNTHETIC] ASF, animal - Italy",True,confirmed,synthetic
PROMED-001032,2024001032.0032,2024-07-24,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",True,suspected,synthetic
PROMED-001033,2024001033.0033,2024-07-17,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",True,confirmed,synthetic
PROMED-001034,2024001034.0034,2024-07-18,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",False,suspected,synthetic
PROMED-001035,2024001035.0035,2024-07-17,BGR,Bulgaria,ASF,"[SYNTHETIC] ASF, animal - Bulgaria",False,confirmed,synthetic
PROMED-001036,2024001036.0036,2024-07-18,SRB,Serbia,ASF,"[SYNTHETIC] ASF, animal - Serbia",False,confirmed,synthetic
PROMED-001037,2024001037.0037,2024-07-25,UKR,Ukraine,ASF,"[SYNTHETIC] ASF, animal - Ukraine",False,unverified,synthetic
PROMED-001038,2024001038.0038,2024-07-23,MDA,Moldova,ASF,"[SYNTHETIC] ASF, animal - Moldova",True,confirmed,synthetic
PROMED-001039,2024001039.0039,2024-07-26,TUN,Tunisia,ASF,"[SYNTHETIC] ASF, animal - Tunisia",False,suspected,synthetic
PROMED-001040,2024001040.0040,2024-07-26,FRA,France,ASF,"[SYNTHETIC] ASF, animal - France",False,suspected,synthetic
PROMED-001041,2024001041.0041,2024-07-29,NLD,Netherlands,ASF,"[SYNTHETIC] ASF, animal - Netherlands",False,unverified,synthetic
PROMED-001042,2024001042.0042,2024-08-01,ESP,Spain,ASF,"[SYNTHETIC] ASF, animal - Spain",False,suspected,synthetic
PROMED-001043,2024001043.0043,2024-08-01,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",False,confirmed,synthetic
PROMED-001044,2024001044.0044,2024-07-24,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",True,suspected,synthetic
PROMED-001045,2024001045.0045,2024-07-29,BGR,Bulgaria,ASF,"[SYNTHETIC] ASF, animal - Bulgaria",True,unverified,synthetic
PROMED-001046,2024001046.0046,2024-07-25,SRB,Serbia,ASF,"[SYNTHETIC] ASF, animal - Serbia",False,suspected,synthetic
PROMED-001047,2024001047.0047,2024-07-25,UKR,Ukraine,ASF,"[SYNTHETIC] ASF, animal - Ukraine",True,unverified,synthetic
PROMED-001048,2024001048.0048,2024-07-24,MDA,Moldova,ASF,"[SYNTHETIC] ASF, animal - Moldova",True,confirmed,synthetic
PROMED-001049,2024001049.0049,2024-08-08,FRA,France,ASF,"[SYNTHETIC] ASF, animal - France",True,suspected,synthetic
PROMED-001050,2024001050.0050,2024-07-31,DEU,Germany,ASF,"[SYNTHETIC] ASF, animal - Germany",True,confirmed,synthetic
PROMED-001051,2024001051.0051,2024-08-01,BEL,Belgium,ASF,"[SYNTHETIC] ASF, animal - Belgium",True,confirmed,synthetic
PROMED-001052,2024001052.0052,2024-08-01,ESP,Spain,ASF,"[SYNTHETIC] ASF, animal - Spain",True,confirmed,synthetic
PROMED-001053,2024001053.0053,2024-08-05,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",True,confirmed,synthetic
PROMED-001054,2024001054.0054,2024-08-03,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",False,suspected,synthetic
PROMED-001055,2024001055.0055,2024-08-01,BGR,Bulgaria,ASF,"[SYNTHETIC] ASF, animal - Bulgaria",True,confirmed,synthetic
PROMED-001056,2024001056.0056,2024-08-07,SRB,Serbia,ASF,"[SYNTHETIC] ASF, animal - Serbia",False,confirmed,synthetic
PROMED-001057,2024001057.0057,2024-08-05,UKR,Ukraine,ASF,"[SYNTHETIC] ASF, animal - Ukraine",False,confirmed,synthetic
PROMED-001058,2024001058.0058,2024-08-05,MDA,Moldova,ASF,"[SYNTHETIC] ASF, animal - Moldova",False,confirmed,synthetic
PROMED-001059,2024001059.0059,2024-08-05,TUR,Türkiye,ASF,"[SYNTHETIC] ASF, animal - Türkiye",False,suspected,synthetic
PROMED-001060,2024001060.0060,2024-08-05,GEO,Georgia,ASF,"[SYNTHETIC] ASF, animal - Georgia",True,suspected,synthetic
PROMED-001061,2024001061.0061,2024-08-08,FRA,France,ASF,"[SYNTHETIC] ASF, animal - France",True,confirmed,synthetic
PROMED-001062,2024001062.0062,2024-08-14,DEU,Germany,ASF,"[SYNTHETIC] ASF, animal - Germany",True,unverified,synthetic
PROMED-001063,2024001063.0063,2024-08-16,BEL,Belgium,ASF,"[SYNTHETIC] ASF, animal - Belgium",True,confirmed,synthetic
PROMED-001064,2024001064.0064,2024-08-10,ITA,Italy,ASF,"[SYNTHETIC] ASF, animal - Italy",False,suspected,synthetic
PROMED-001065,2024001065.0065,2024-08-16,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",True,suspected,synthetic
PROMED-001066,2024001066.0066,2024-08-16,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",False,unverified,synthetic
PROMED-001067,2024001067.0067,2024-08-16,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",True,confirmed,synthetic
PROMED-001068,2024001068.0068,2024-08-12,BGR,Bulgaria,ASF,"[SYNTHETIC] ASF, animal - Bulgaria",False,confirmed,synthetic
PROMED-001069,2024001069.0069,2024-08-14,SRB,Serbia,ASF,"[SYNTHETIC] ASF, animal - Serbia",True,confirmed,synthetic
PROMED-001070,2024001070.0070,2024-08-15,RUS,Russian Federation,ASF,"[SYNTHETIC] ASF, animal - Russian Federation",True,suspected,synthetic
PROMED-001071,2024001071.0071,2024-08-19,FRA,France,ASF,"[SYNTHETIC] ASF, animal - France",False,unverified,synthetic
PROMED-001072,2024001072.0072,2024-08-15,NLD,Netherlands,ASF,"[SYNTHETIC] ASF, animal - Netherlands",True,unverified,synthetic
PROMED-001073,2024001073.0073,2024-08-21,BEL,Belgium,ASF,"[SYNTHETIC] ASF, animal - Belgium",False,suspected,synthetic
PROMED-001074,2024001074.0074,2024-08-23,ITA,Italy,ASF,"[SYNTHETIC] ASF, animal - Italy",True,suspected,synthetic
PROMED-001075,2024001075.0075,2024-08-18,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",True,confirmed,synthetic
PROMED-001076,2024001076.0076,2024-08-20,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",False,confirmed,synthetic
PROMED-001077,2024001077.0077,2024-08-20,BGR,Bulgaria,ASF,"[SYNTHETIC] ASF, animal - Bulgaria",True,suspected,synthetic
PROMED-001078,2024001078.0078,2024-08-15,SRB,Serbia,ASF,"[SYNTHETIC] ASF, animal - Serbia",False,confirmed,synthetic
PROMED-001079,2024001079.0079,2024-08-22,UKR,Ukraine,ASF,"[SYNTHETIC] ASF, animal - Ukraine",False,suspected,synthetic
PROMED-001080,2024001080.0080,2024-08-18,MDA,Moldova,ASF,"[SYNTHETIC] ASF, animal - Moldova",True,suspected,synthetic
PROMED-001081,2024001081.0081,2024-08-20,GEO,Georgia,ASF,"[SYNTHETIC] ASF, animal - Georgia",True,confirmed,synthetic
PROMED-001082,2024001082.0082,2024-08-28,DEU,Germany,ASF,"[SYNTHETIC] ASF, animal - Germany",True,unverified,synthetic
PROMED-001083,2024001083.0083,2024-08-23,NLD,Netherlands,ASF,"[SYNTHETIC] ASF, animal - Netherlands",False,suspected,synthetic
PROMED-001084,2024001084.0084,2024-08-30,BEL,Belgium,ASF,"[SYNTHETIC] ASF, animal - Belgium",False,confirmed,synthetic
PROMED-001085,2024001085.0085,2024-08-30,ITA,Italy,ASF,"[SYNTHETIC] ASF, animal - Italy",False,suspected,synthetic
PROMED-001086,2024001086.0086,2024-08-23,ESP,Spain,ASF,"[SYNTHETIC] ASF, animal - Spain",False,confirmed,synthetic
PROMED-001087,2024001087.0087,2024-08-25,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",True,confirmed,synthetic
PROMED-001088,2024001088.0088,2024-08-21,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",False,confirmed,synthetic
PROMED-001089,2024001089.0089,2024-08-25,BGR,Bulgaria,ASF,"[SYNTHETIC] ASF, animal - Bulgaria",True,confirmed,synthetic
PROMED-001090,2024001090.0090,2024-08-21,UKR,Ukraine,ASF,"[SYNTHETIC] ASF, animal - Ukraine",False,confirmed,synthetic
PROMED-001091,2024001091.0091,2024-08-24,RUS,Russian Federation,ASF,"[SYNTHETIC] ASF, animal - Russian Federation",False,suspected,synthetic
PROMED-001092,2024001092.0092,2024-08-28,FRA,France,ASF,"[SYNTHETIC] ASF, animal - France",True,confirmed,synthetic
PROMED-001093,2024001093.0093,2024-08-29,DEU,Germany,ASF,"[SYNTHETIC] ASF, animal - Germany",True,confirmed,synthetic
PROMED-001094,2024001094.0094,2024-09-02,NLD,Netherlands,ASF,"[SYNTHETIC] ASF, animal - Netherlands",False,confirmed,synthetic
PROMED-001095,2024001095.0095,2024-09-01,BEL,Belgium,ASF,"[SYNTHETIC] ASF, animal - Belgium",True,unverified,synthetic
PROMED-001096,2024001096.0096,2024-09-01,ITA,Italy,ASF,"[SYNTHETIC] ASF, animal - Italy",False,unverified,synthetic
PROMED-001097,2024001097.0097,2024-08-31,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",False,confirmed,synthetic
PROMED-001098,2024001098.0098,2024-09-04,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",True,suspected,synthetic
PROMED-001099,2024001099.0099,2024-08-30,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",True,suspected,synthetic
PROMED-001100,2024001100.0100,2024-09-01,BGR,Bulgaria,ASF,"[SYNTHETIC] ASF, animal - Bulgaria",True,confirmed,synthetic
PROMED-001101,2024001101.0101,2024-09-03,SRB,Serbia,ASF,"[SYNTHETIC] ASF, animal - Serbia",False,confirmed,synthetic
PROMED-001102,2024001102.0102,2024-09-05,UKR,Ukraine,ASF,"[SYNTHETIC] ASF, animal - Ukraine",True,unverified,synthetic
PROMED-001103,2024001103.0103,2024-08-31,MDA,Moldova,ASF,"[SYNTHETIC] ASF, animal - Moldova",False,confirmed,synthetic
PROMED-001104,2024001104.0104,2024-09-02,RUS,Russian Federation,ASF,"[SYNTHETIC] ASF, animal - Russian Federation",True,suspected,synthetic
PROMED-001105,2024001105.0105,2024-09-02,TUR,Türkiye,ASF,"[SYNTHETIC] ASF, animal - Türkiye",True,suspected,synthetic
PROMED-001106,2024001106.0106,2024-09-03,GEO,Georgia,ASF,"[SYNTHETIC] ASF, animal - Georgia",False,unverified,synthetic
PROMED-001107,2024001107.0107,2024-09-12,DEU,Germany,ASF,"[SYNTHETIC] ASF, animal - Germany",True,suspected,synthetic
PROMED-001108,2024001108.0108,2024-09-04,NLD,Netherlands,ASF,"[SYNTHETIC] ASF, animal - Netherlands",False,confirmed,synthetic
PROMED-001109,2024001109.0109,2024-09-10,BEL,Belgium,ASF,"[SYNTHETIC] ASF, animal - Belgium",True,confirmed,synthetic
PROMED-001110,2024001110.0110,2024-09-12,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",True,confirmed,synthetic
PROMED-001111,2024001111.0111,2024-09-09,BGR,Bulgaria,ASF,"[SYNTHETIC] ASF, animal - Bulgaria",True,confirmed,synthetic
PROMED-001112,2024001112.0112,2024-09-11,UKR,Ukraine,ASF,"[SYNTHETIC] ASF, animal - Ukraine",True,confirmed,synthetic
PROMED-001113,2024001113.0113,2024-09-10,GEO,Georgia,ASF,"[SYNTHETIC] ASF, animal - Georgia",False,confirmed,synthetic
PROMED-001114,2024001114.0114,2024-09-14,DEU,Germany,ASF,"[SYNTHETIC] ASF, animal - Germany",True,suspected,synthetic
PROMED-001115,2024001115.0115,2024-09-20,NLD,Netherlands,ASF,"[SYNTHETIC] ASF, animal - Netherlands",True,suspected,synthetic
PROMED-001116,2024001116.0116,2024-09-16,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",True,confirmed,synthetic
PROMED-001117,2024001117.0117,2024-09-13,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",True,suspected,synthetic
PROMED-001118,2024001118.0118,2024-09-17,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",True,suspected,synthetic
PROMED-001119,2024001119.0119,2024-09-16,MDA,Moldova,ASF,"[SYNTHETIC] ASF, animal - Moldova",False,unverified,synthetic
PROMED-001120,2024001120.0120,2024-09-16,RUS,Russian Federation,ASF,"[SYNTHETIC] ASF, animal - Russian Federation",True,confirmed,synthetic
PROMED-001121,2024001121.0121,2024-09-26,FRA,France,ASF,"[SYNTHETIC] ASF, animal - France",False,unverified,synthetic
PROMED-001122,2024001122.0122,2024-09-26,ITA,Italy,ASF,"[SYNTHETIC] ASF, animal - Italy",True,unverified,synthetic
PROMED-001123,2024001123.0123,2024-09-18,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",False,confirmed,synthetic
PROMED-001124,2024001124.0124,2024-09-18,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",True,unverified,synthetic
PROMED-001125,2024001125.0125,2024-09-22,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",False,suspected,synthetic
PROMED-001126,2024001126.0126,2024-09-25,SRB,Serbia,ASF,"[SYNTHETIC] ASF, animal - Serbia",True,suspected,synthetic
PROMED-001127,2024001127.0127,2024-09-22,RUS,Russian Federation,ASF,"[SYNTHETIC] ASF, animal - Russian Federation",False,confirmed,synthetic
PROMED-001128,2024001128.0128,2024-10-04,FRA,France,ASF,"[SYNTHETIC] ASF, animal - France",True,confirmed,synthetic
PROMED-001129,2024001129.0129,2024-09-25,DEU,Germany,ASF,"[SYNTHETIC] ASF, animal - Germany",True,confirmed,synthetic
PROMED-001130,2024001130.0130,2024-10-03,ITA,Italy,ASF,"[SYNTHETIC] ASF, animal - Italy",True,confirmed,synthetic
PROMED-001131,2024001131.0131,2024-09-28,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",False,suspected,synthetic
PROMED-001132,2024001132.0132,2024-10-03,TUR,Türkiye,ASF,"[SYNTHETIC] ASF, animal - Türkiye",True,suspected,synthetic
PROMED-001133,2024001133.0133,2024-10-10,ITA,Italy,ASF,"[SYNTHETIC] ASF, animal - Italy",True,unverified,synthetic
PROMED-001134,2024001134.0134,2024-10-05,SRB,Serbia,ASF,"[SYNTHETIC] ASF, animal - Serbia",True,confirmed,synthetic
PROMED-001135,2024001135.0135,2024-10-06,UKR,Ukraine,ASF,"[SYNTHETIC] ASF, animal - Ukraine",False,suspected,synthetic
PROMED-001136,2024001136.0136,2024-10-10,RUS,Russian Federation,ASF,"[SYNTHETIC] ASF, animal - Russian Federation",True,suspected,synthetic
PROMED-001137,2024001137.0137,2024-10-10,DEU,Germany,ASF,"[SYNTHETIC] ASF, animal - Germany",True,unverified,synthetic
PROMED-001138,2024001138.0138,2024-10-18,ITA,Italy,ASF,"[SYNTHETIC] ASF, animal - Italy",False,suspected,synthetic
PROMED-001139,2024001139.0139,2024-10-16,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",True,unverified,synthetic
PROMED-001140,2024001140.0140,2024-10-15,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",True,suspected,synthetic
PROMED-001141,2024001141.0141,2024-10-12,UKR,Ukraine,ASF,"[SYNTHETIC] ASF, animal - Ukraine",False,suspected,synthetic
PROMED-001142,2024001142.0142,2024-10-20,GEO,Georgia,ASF,"[SYNTHETIC] ASF, animal - Georgia",True,suspected,synthetic
PROMED-001143,2024001143.0143,2024-10-28,NLD,Netherlands,ASF,"[SYNTHETIC] ASF, animal - Netherlands",True,confirmed,synthetic
PROMED-001144,2024001144.0144,2024-10-28,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",False,confirmed,synthetic
PROMED-001145,2024001145.0145,2024-11-02,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",False,confirmed,synthetic
PROMED-001146,2024001146.0146,2025-06-20,BEL,Belgium,ASF,"[SYNTHETIC] ASF, animal - Belgium",True,unverified,synthetic
PROMED-001147,2024001147.0147,2025-06-22,RUS,Russian Federation,ASF,"[SYNTHETIC] ASF, animal - Russian Federation",True,suspected,synthetic
PROMED-001148,2024001148.0148,2025-07-08,MDA,Moldova,ASF,"[SYNTHETIC] ASF, animal - Moldova",True,confirmed,synthetic
PROMED-001149,2024001149.0149,2025-07-12,DEU,Germany,ASF,"[SYNTHETIC] ASF, animal - Germany",True,confirmed,synthetic
PROMED-001150,2024001150.0150,2025-07-13,BEL,Belgium,ASF,"[SYNTHETIC] ASF, animal - Belgium",True,confirmed,synthetic
PROMED-001151,2024001151.0151,2025-07-20,DEU,Germany,ASF,"[SYNTHETIC] ASF, animal - Germany",False,confirmed,synthetic
PROMED-001152,2024001152.0152,2025-07-17,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",True,confirmed,synthetic
PROMED-001153,2024001153.0153,2025-07-23,MDA,Moldova,ASF,"[SYNTHETIC] ASF, animal - Moldova",False,suspected,synthetic
PROMED-001154,2024001154.0154,2025-07-25,DEU,Germany,ASF,"[SYNTHETIC] ASF, animal - Germany",True,confirmed,synthetic
PROMED-001155,2024001155.0155,2025-07-24,NLD,Netherlands,ASF,"[SYNTHETIC] ASF, animal - Netherlands",True,confirmed,synthetic
PROMED-001156,2024001156.0156,2025-07-31,FRA,France,ASF,"[SYNTHETIC] ASF, animal - France",False,confirmed,synthetic
PROMED-001157,2024001157.0157,2025-08-05,NLD,Netherlands,ASF,"[SYNTHETIC] ASF, animal - Netherlands",False,suspected,synthetic
PROMED-001158,2024001158.0158,2025-07-31,ESP,Spain,ASF,"[SYNTHETIC] ASF, animal - Spain",True,confirmed,synthetic
PROMED-001159,2024001159.0159,2025-08-10,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",False,suspected,synthetic
PROMED-001160,2024001160.0160,2025-08-10,MDA,Moldova,ASF,"[SYNTHETIC] ASF, animal - Moldova",True,confirmed,synthetic
PROMED-001161,2024001161.0161,2025-08-16,FRA,France,ASF,"[SYNTHETIC] ASF, animal - France",False,suspected,synthetic
PROMED-001162,2024001162.0162,2025-08-28,BEL,Belgium,ASF,"[SYNTHETIC] ASF, animal - Belgium",False,suspected,synthetic
PROMED-001163,2024001163.0163,2025-08-28,ESP,Spain,ASF,"[SYNTHETIC] ASF, animal - Spain",False,confirmed,synthetic
PROMED-001164,2024001164.0164,2025-08-27,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",True,unverified,synthetic
PROMED-001165,2024001165.0165,2025-08-21,TUR,Türkiye,ASF,"[SYNTHETIC] ASF, animal - Türkiye",True,confirmed,synthetic
PROMED-001166,2024001166.0166,2025-08-20,TUN,Tunisia,ASF,"[SYNTHETIC] ASF, animal - Tunisia",True,unverified,synthetic
PROMED-001167,2024001167.0167,2025-08-28,SRB,Serbia,ASF,"[SYNTHETIC] ASF, animal - Serbia",False,confirmed,synthetic
PROMED-001168,2024001168.0168,2025-09-08,ITA,Italy,ASF,"[SYNTHETIC] ASF, animal - Italy",True,suspected,synthetic
PROMED-001169,2024001169.0169,2025-09-05,RUS,Russian Federation,ASF,"[SYNTHETIC] ASF, animal - Russian Federation",True,suspected,synthetic
PROMED-001170,2024001170.0170,2025-09-04,TUR,Türkiye,ASF,"[SYNTHETIC] ASF, animal - Türkiye",True,confirmed,synthetic
PROMED-001171,2024001171.0171,2025-09-11,NLD,Netherlands,ASF,"[SYNTHETIC] ASF, animal - Netherlands",True,suspected,synthetic
PROMED-001172,2024001172.0172,2025-09-10,POL,Poland,ASF,"[SYNTHETIC] ASF, animal - Poland",True,unverified,synthetic
PROMED-001173,2024001173.0173,2025-09-14,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",True,suspected,synthetic
PROMED-001174,2024001174.0174,2025-09-17,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",False,confirmed,synthetic
PROMED-001175,2024001175.0175,2025-09-12,MDA,Moldova,ASF,"[SYNTHETIC] ASF, animal - Moldova",True,suspected,synthetic
PROMED-001176,2024001176.0176,2025-09-13,TUR,Türkiye,ASF,"[SYNTHETIC] ASF, animal - Türkiye",True,confirmed,synthetic
PROMED-001177,2024001177.0177,2025-09-17,TUN,Tunisia,ASF,"[SYNTHETIC] ASF, animal - Tunisia",True,confirmed,synthetic
PROMED-001178,2024001178.0178,2025-09-17,DEU,Germany,ASF,"[SYNTHETIC] ASF, animal - Germany",False,unverified,synthetic
PROMED-001179,2024001179.0179,2025-09-24,NLD,Netherlands,ASF,"[SYNTHETIC] ASF, animal - Netherlands",False,confirmed,synthetic
PROMED-001180,2024001180.0180,2025-09-22,BEL,Belgium,ASF,"[SYNTHETIC] ASF, animal - Belgium",False,confirmed,synthetic
PROMED-001181,2024001181.0181,2025-09-17,HUN,Hungary,ASF,"[SYNTHETIC] ASF, animal - Hungary",True,suspected,synthetic
PROMED-001182,2024001182.0182,2025-09-24,ROU,Romania,ASF,"[SYNTHETIC] ASF, animal - Romania",True,unverified,synthetic
PROMED-001183,2024001183.0183,2025-09-19,MDA,Moldova,ASF,"[SYNTHETIC] ASF, animal - Moldova",True,unverified,synthetic
PROMED-001184,2024001184.0184,2025-10-02,DEU,Germany,ASF,"[SYNTHETIC] ASF, animal - Germany",False,confirmed,synthetic
PROMED-001185,2024001185.0185,2025-10-01,NLD,Netherlands,ASF,"[SYNTHETIC] ASF, animal - Netherlands",False,confirmed,synthetic
