date,iso3,country,theme,disease_code,n_articles,n_distinct_sources,n_languages,avg_tone,query,data_realism
2023-01-25,GEO,Georgia,ANIMAL_DISEASE_HPAI,HPAI,1,1,4,-5.688,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=GEO,synthetic
2023-01-26,GEO,Georgia,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-4.125,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=GEO,synthetic
2023-01-23,ISR,Israel,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-1.086,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ISR,synthetic
2023-01-26,ISR,Israel,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-4.829,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ISR,synthetic
2023-01-27,ISR,Israel,ANIMAL_DISEASE_HPAI,HPAI,0,0,1,-2.254,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ISR,synthetic
2023-01-29,ISR,Israel,ANIMAL_DISEASE_HPAI,HPAI,0,0,2,-1.825,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ISR,synthetic
2023-01-23,EGY,Egypt,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-3.689,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=EGY,synthetic
2023-01-26,EGY,Egypt,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-0.804,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=EGY,synthetic
2023-01-28,EGY,Egypt,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-4.723,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=EGY,synthetic
2023-01-29,EGY,Egypt,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-6.536,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=EGY,synthetic
2023-01-23,TUN,Tunisia,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-5.551,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUN,synthetic
2023-01-24,TUN,Tunisia,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-0.109,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUN,synthetic
2023-01-26,TUN,Tunisia,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-4.261,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUN,synthetic
2023-01-29,TUN,Tunisia,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-2.546,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUN,synthetic
2023-01-23,MAR,Morocco,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,-3.462,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MAR,synthetic
2023-01-24,MAR,Morocco,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,-3.248,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MAR,synthetic
2023-01-26,MAR,Morocco,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-5.177,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MAR,synthetic
2023-01-27,MAR,Morocco,ANIMAL_DISEASE_HPAI,HPAI,0,0,3,0.231,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MAR,synthetic
2023-01-28,MAR,Morocco,ANIMAL_DISEASE_HPAI,HPAI,0,0,2,-5.05,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MAR,synthetic
2023-01-29,MAR,Morocco,ANIMAL_DISEASE_HPAI,HPAI,0,0,3,-3.039,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MAR,synthetic
2023-01-30,FRA,France,ANIMAL_DISEASE_HPAI,HPAI,2,2,1,-3.131,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=FRA,synthetic
2023-01-31,FRA,France,ANIMAL_DISEASE_HPAI,HPAI,3,3,2,-1.465,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=FRA,synthetic
2023-02-01,FRA,France,ANIMAL_DISEASE_HPAI,HPAI,2,2,3,-2.127,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=FRA,synthetic
2023-02-02,FRA,France,ANIMAL_DISEASE_HPAI,HPAI,2,1,2,-3.808,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=FRA,synthetic
2023-02-03,FRA,France,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,-3.226,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=FRA,synthetic
2023-02-04,FRA,France,ANIMAL_DISEASE_HPAI,HPAI,3,2,3,-2.375,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=FRA,synthetic
2023-02-05,FRA,France,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-2.787,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=FRA,synthetic
2023-02-01,DEU,Germany,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-5.467,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=DEU,synthetic
2023-01-31,NLD,Netherlands,ANIMAL_DISEASE_HPAI,HPAI,0,0,1,-2.164,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=NLD,synthetic
2023-02-02,NLD,Netherlands,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-5.761,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=NLD,synthetic
2023-02-03,NLD,Netherlands,ANIMAL_DISEASE_HPAI,HPAI,3,3,1,-2.31,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=NLD,synthetic
2023-01-30,BEL,Belgium,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-2.779,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=BEL,synthetic
2023-01-31,BEL,Belgium,ANIMAL_DISEASE_HPAI,HPAI,0,0,1,-3.125,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=BEL,synthetic
2023-01-30,ITA,Italy,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-1.308,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ITA,synthetic
2023-01-31,ITA,Italy,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-2.984,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ITA,synthetic
2023-02-01,ITA,Italy,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-4.562,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ITA,synthetic
2023-02-02,ITA,Italy,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-0.078,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ITA,synthetic
2023-02-03,ITA,Italy,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,-6.645,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ITA,synthetic
2023-02-04,ITA,Italy,ANIMAL_DISEASE_HPAI,HPAI,0,0,2,-1.066,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ITA,synthetic
2023-01-30,ESP,Spain,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-3.09,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ESP,synthetic
2023-01-31,ESP,Spain,ANIMAL_DISEASE_HPAI,HPAI,3,3,1,-3.734,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ESP,synthetic
2023-02-01,ESP,Spain,ANIMAL_DISEASE_HPAI,HPAI,2,1,2,-5.913,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ESP,synthetic
2023-02-02,ESP,Spain,ANIMAL_DISEASE_HPAI,HPAI,3,3,2,-4.244,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ESP,synthetic
2023-02-03,ESP,Spain,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-1.494,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ESP,synthetic
2023-01-30,POL,Poland,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-4.73,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=POL,synthetic
2023-01-31,POL,Poland,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-3.986,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=POL,synthetic
2023-02-01,POL,Poland,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-2.975,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=POL,synthetic
2023-02-02,POL,Poland,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,-1.517,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=POL,synthetic
2023-02-03,POL,Poland,ANIMAL_DISEASE_HPAI,HPAI,3,1,3,-4.367,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=POL,synthetic
2023-02-05,POL,Poland,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-3.507,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=POL,synthetic
2023-01-30,HUN,Hungary,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-3.35,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=HUN,synthetic
2023-01-31,HUN,Hungary,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-2.282,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=HUN,synthetic
2023-02-01,HUN,Hungary,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,-2.86,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=HUN,synthetic
2023-02-02,HUN,Hungary,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-1.789,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=HUN,synthetic
2023-02-04,HUN,Hungary,ANIMAL_DISEASE_HPAI,HPAI,1,1,4,-2.648,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=HUN,synthetic
2023-02-04,ROU,Romania,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-3.154,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ROU,synthetic
2023-02-05,ROU,Romania,ANIMAL_DISEASE_HPAI,HPAI,0,0,2,-3.338,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ROU,synthetic
2023-01-30,BGR,Bulgaria,ANIMAL_DISEASE_HPAI,HPAI,4,3,1,-5.681,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=BGR,synthetic
2023-02-02,BGR,Bulgaria,ANIMAL_DISEASE_HPAI,HPAI,0,0,1,-3.698,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=BGR,synthetic
2023-02-05,BGR,Bulgaria,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-0.867,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=BGR,synthetic
2023-01-31,SRB,Serbia,ANIMAL_DISEASE_HPAI,HPAI,0,0,1,-2.989,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=SRB,synthetic
2023-02-03,SRB,Serbia,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-3.743,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=SRB,synthetic
2023-01-31,UKR,Ukraine,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-1.74,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=UKR,synthetic
2023-02-02,UKR,Ukraine,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-2.785,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=UKR,synthetic
2023-02-03,UKR,Ukraine,ANIMAL_DISEASE_HPAI,HPAI,0,0,1,-7.449,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=UKR,synthetic
2023-02-05,UKR,Ukraine,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-5.971,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=UKR,synthetic
2023-02-02,MDA,Moldova,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-3.962,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MDA,synthetic
2023-02-03,MDA,Moldova,ANIMAL_DISEASE_HPAI,HPAI,3,3,3,-1.737,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MDA,synthetic
2023-01-30,RUS,Russian Federation,ANIMAL_DISEASE_HPAI,HPAI,2,2,3,-4.485,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=RUS,synthetic
2023-02-01,RUS,Russian Federation,ANIMAL_DISEASE_HPAI,HPAI,3,3,2,-3.562,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=RUS,synthetic
2023-02-03,RUS,Russian Federation,ANIMAL_DISEASE_HPAI,HPAI,2,1,2,-2.201,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=RUS,synthetic
2023-02-04,RUS,Russian Federation,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-2.14,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=RUS,synthetic
2023-01-30,TUR,Türkiye,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-2.38,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUR,synthetic
2023-02-01,TUR,Türkiye,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-0.749,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUR,synthetic
2023-02-02,TUR,Türkiye,ANIMAL_DISEASE_HPAI,HPAI,1,1,4,-5.054,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUR,synthetic
2023-02-03,TUR,Türkiye,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,-3.337,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUR,synthetic
2023-02-04,TUR,Türkiye,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-0.899,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUR,synthetic
2023-02-05,TUR,Türkiye,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-2.61,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUR,synthetic
2023-01-30,GEO,Georgia,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-6.905,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=GEO,synthetic
2023-02-01,GEO,Georgia,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,-3.76,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=GEO,synthetic
2023-02-02,GEO,Georgia,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-4.32,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=GEO,synthetic
2023-02-04,GEO,Georgia,ANIMAL_DISEASE_HPAI,HPAI,0,0,3,-1.062,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=GEO,synthetic
2023-01-31,ISR,Israel,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-3.596,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ISR,synthetic
2023-02-04,ISR,Israel,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-2.206,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ISR,synthetic
2023-02-05,ISR,Israel,ANIMAL_DISEASE_HPAI,HPAI,0,0,3,-3.038,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ISR,synthetic
2023-02-02,EGY,Egypt,ANIMAL_DISEASE_HPAI,HPAI,3,2,2,-3.096,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=EGY,synthetic
2023-02-03,EGY,Egypt,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-5.947,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=EGY,synthetic
2023-02-05,EGY,Egypt,ANIMAL_DISEASE_HPAI,HPAI,0,0,1,-3.958,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=EGY,synthetic
2023-01-30,TUN,Tunisia,ANIMAL_DISEASE_HPAI,HPAI,2,1,3,-2.589,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUN,synthetic
2023-01-31,TUN,Tunisia,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-3.738,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUN,synthetic
2023-02-01,TUN,Tunisia,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-2.927,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUN,synthetic
2023-02-03,TUN,Tunisia,ANIMAL_DISEASE_HPAI,HPAI,2,1,2,-5.325,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUN,synthetic
2023-02-05,TUN,Tunisia,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-1.191,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUN,synthetic
2023-01-30,MAR,Morocco,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-2.506,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MAR,synthetic
2023-02-01,MAR,Morocco,ANIMAL_DISEASE_HPAI,HPAI,3,1,3,-0.826,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MAR,synthetic
2023-02-02,MAR,Morocco,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-3.344,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MAR,synthetic
2023-02-03,MAR,Morocco,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-3.895,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MAR,synthetic
2023-02-05,MAR,Morocco,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-5.21,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MAR,synthetic
2023-02-06,FRA,France,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-1.392,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=FRA,synthetic
2023-02-07,FRA,France,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-5.19,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=FRA,synthetic
2023-02-08,FRA,France,ANIMAL_DISEASE_HPAI,HPAI,2,1,3,-3.5,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=FRA,synthetic
2023-02-09,FRA,France,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,-1.301,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=FRA,synthetic
2023-02-10,FRA,France,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,1.927,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=FRA,synthetic
2023-02-12,FRA,France,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-3.962,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=FRA,synthetic
2023-02-06,DEU,Germany,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,-3.89,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=DEU,synthetic
2023-02-07,DEU,Germany,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-2.732,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=DEU,synthetic
2023-02-08,DEU,Germany,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-2.437,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=DEU,synthetic
2023-02-10,DEU,Germany,ANIMAL_DISEASE_HPAI,HPAI,2,2,3,-5.613,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=DEU,synthetic
2023-02-11,DEU,Germany,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-2.033,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=DEU,synthetic
2023-02-06,NLD,Netherlands,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,-2.774,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=NLD,synthetic
2023-02-07,NLD,Netherlands,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-5.503,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=NLD,synthetic
2023-02-08,NLD,Netherlands,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-3.456,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=NLD,synthetic
2023-02-12,NLD,Netherlands,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-4.694,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=NLD,synthetic
2023-02-07,BEL,Belgium,ANIMAL_DISEASE_HPAI,HPAI,2,1,3,-1.231,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=BEL,synthetic
2023-02-08,BEL,Belgium,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-5.376,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=BEL,synthetic
2023-02-07,ITA,Italy,ANIMAL_DISEASE_HPAI,HPAI,2,1,2,-4.962,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ITA,synthetic
2023-02-08,ITA,Italy,ANIMAL_DISEASE_HPAI,HPAI,2,2,3,-4.105,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ITA,synthetic
2023-02-09,ITA,Italy,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-4.065,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ITA,synthetic
2023-02-06,ESP,Spain,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-2.787,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ESP,synthetic
2023-02-07,ESP,Spain,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-2.656,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ESP,synthetic
2023-02-08,ESP,Spain,ANIMAL_DISEASE_HPAI,HPAI,1,1,4,-4.564,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ESP,synthetic
2023-02-09,ESP,Spain,ANIMAL_DISEASE_HPAI,HPAI,3,2,2,-3.193,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ESP,synthetic
2023-02-10,ESP,Spain,ANIMAL_DISEASE_HPAI,HPAI,1,1,4,-0.129,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ESP,synthetic
2023-02-12,ESP,Spain,ANIMAL_DISEASE_HPAI,HPAI,0,0,3,-5.255,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ESP,synthetic
2023-02-06,POL,Poland,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-8.064,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=POL,synthetic
2023-02-07,POL,Poland,ANIMAL_DISEASE_HPAI,HPAI,0,0,2,-0.378,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=POL,synthetic
2023-02-08,POL,Poland,ANIMAL_DISEASE_HPAI,HPAI,2,2,3,-3.5,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=POL,synthetic
2023-02-09,POL,Poland,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-4.113,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=POL,synthetic
2023-02-11,POL,Poland,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-0.13,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=POL,synthetic
2023-02-12,POL,Poland,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-6.501,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=POL,synthetic
2023-02-07,HUN,Hungary,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-2.502,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=HUN,synthetic
2023-02-10,HUN,Hungary,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,1.372,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=HUN,synthetic
2023-02-06,ROU,Romania,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,-2.031,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ROU,synthetic
2023-02-07,ROU,Romania,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-0.845,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ROU,synthetic
2023-02-09,ROU,Romania,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-5.606,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=ROU,synthetic
2023-02-06,BGR,Bulgaria,ANIMAL_DISEASE_HPAI,HPAI,1,1,2,-4.154,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=BGR,synthetic
2023-02-06,SRB,Serbia,ANIMAL_DISEASE_HPAI,HPAI,4,4,3,-1.364,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=SRB,synthetic
2023-02-07,SRB,Serbia,ANIMAL_DISEASE_HPAI,HPAI,0,0,2,-2.962,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=SRB,synthetic
2023-02-08,SRB,Serbia,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-3.991,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=SRB,synthetic
2023-02-09,SRB,Serbia,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-0.732,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=SRB,synthetic
2023-02-06,UKR,Ukraine,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,-4.733,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=UKR,synthetic
2023-02-08,UKR,Ukraine,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-4.766,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=UKR,synthetic
2023-02-09,UKR,Ukraine,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-4.188,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=UKR,synthetic
2023-02-10,UKR,Ukraine,ANIMAL_DISEASE_HPAI,HPAI,0,0,2,-2.764,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=UKR,synthetic
2023-02-11,UKR,Ukraine,ANIMAL_DISEASE_HPAI,HPAI,2,1,1,-1.604,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=UKR,synthetic
2023-02-12,UKR,Ukraine,ANIMAL_DISEASE_HPAI,HPAI,0,0,4,-2.04,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=UKR,synthetic
2023-02-06,MDA,Moldova,ANIMAL_DISEASE_HPAI,HPAI,3,3,4,-4.641,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MDA,synthetic
2023-02-12,MDA,Moldova,ANIMAL_DISEASE_HPAI,HPAI,0,0,3,-1.348,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=MDA,synthetic
2023-02-06,RUS,Russian Federation,ANIMAL_DISEASE_HPAI,HPAI,0,0,2,0.94,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=RUS,synthetic
2023-02-07,RUS,Russian Federation,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-3.824,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=RUS,synthetic
2023-02-08,RUS,Russian Federation,ANIMAL_DISEASE_HPAI,HPAI,1,1,3,-4.205,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=RUS,synthetic
2023-02-09,RUS,Russian Federation,ANIMAL_DISEASE_HPAI,HPAI,1,1,1,-2.605,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=RUS,synthetic
2023-02-10,RUS,Russian Federation,ANIMAL_DISEASE_HPAI,HPAI,0,0,2,-6.841,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=RUS,synthetic
2023-02-06,TUR,Türkiye,ANIMAL_DISEASE_HPAI,HPAI,0,0,2,-2.565,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUR,synthetic
2023-02-07,TUR,Türkiye,ANIMAL_DISEASE_HPAI,HPAI,2,2,2,-4.548,gdelt:doc:theme=ANIMAL_DISEASE_HPAI&country=TUR,synthetic
