alert_id,published_date,iso3,country,disease_code,latitude,longitude,feed,duplicate_of_feed_item,headline,data_realism
HM-0002266,2022-01-25,GEO,Georgia,HPAI,42.217,41.732,news,False,[SYNTHETIC] HPAI signal near Georgia,synthetic
HM-0002267,2022-01-24,GEO,Georgia,HPAI,41.595,42.184,news,False,[SYNTHETIC] HPAI signal near Georgia,synthetic
HM-0002268,2022-01-24,EGY,Egypt,HPAI,24.855,33.649,news,False,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0002269,2022-01-24,MAR,Morocco,HPAI,32.968,-6.184,news,True,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0002270,2022-01-28,MAR,Morocco,HPAI,34.893,-8.471,news,True,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0002271,2022-02-04,FRA,France,HPAI,43.269,2.094,social,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0002272,2022-02-02,FRA,France,HPAI,48.813,-1.153,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0002273,2022-02-04,FRA,France,HPAI,45.905,3.777,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0002274,2022-01-31,FRA,France,HPAI,47.524,2.298,social,True,[SYNTHETIC] HPAI signal near France,synthetic
HM-0002275,2022-01-31,FRA,France,HPAI,45.805,6.66,official,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0002276,2022-02-02,FRA,France,HPAI,47.493,5.978,social,True,[SYNTHETIC] HPAI signal near France,synthetic
HM-0002277,2022-02-03,NLD,Netherlands,HPAI,52.348,6.989,news,True,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0002278,2022-02-06,NLD,Netherlands,HPAI,52.059,7.186,news,True,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0002279,2022-02-03,ITA,Italy,HPAI,41.319,15.535,news,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0002280,2022-02-06,ESP,Spain,HPAI,41.884,-7.368,news,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002281,2022-02-04,POL,Poland,HPAI,53.082,21.428,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0002282,2022-02-03,POL,Poland,HPAI,49.687,21.459,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0002283,2022-01-31,POL,Poland,HPAI,52.074,15.257,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0002284,2022-02-05,HUN,Hungary,HPAI,46.528,19.143,official,True,[SYNTHETIC] HPAI signal near Hungary,synthetic
HM-0002285,2022-02-03,HUN,Hungary,HPAI,46.374,18.592,news,False,[SYNTHETIC] HPAI signal near Hungary,synthetic
HM-0002286,2022-02-06,HUN,Hungary,HPAI,48.675,20.023,official,True,[SYNTHETIC] HPAI signal near Hungary,synthetic
HM-0002287,2022-02-02,ROU,Romania,HPAI,46.147,28.263,news,False,[SYNTHETIC] HPAI signal near Romania,synthetic
HM-0002288,2022-02-05,SRB,Serbia,HPAI,44.647,21.301,news,False,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0002289,2022-02-03,SRB,Serbia,HPAI,44.227,20.299,news,False,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0002290,2022-02-06,UKR,Ukraine,HPAI,48.938,31.055,news,False,[SYNTHETIC] HPAI signal near Ukraine,synthetic
HM-0002291,2022-02-05,UKR,Ukraine,HPAI,52.156,32.773,news,True,[SYNTHETIC] HPAI signal near Ukraine,synthetic
HM-0002292,2022-02-04,RUS,Russian Federation,HPAI,60.575,46.101,news,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0002293,2022-02-01,RUS,Russian Federation,HPAI,54.97,44.886,news,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0002294,2022-02-03,TUR,Türkiye,HPAI,36.066,35.617,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0002295,2022-01-31,TUR,Türkiye,HPAI,38.78,33.257,social,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0002296,2022-02-01,GEO,Georgia,HPAI,41.594,41.946,news,False,[SYNTHETIC] HPAI signal near Georgia,synthetic
HM-0002297,2022-02-04,GEO,Georgia,HPAI,43.158,43.054,news,False,[SYNTHETIC] HPAI signal near Georgia,synthetic
HM-0002298,2022-02-01,GEO,Georgia,HPAI,41.318,43.589,news,True,[SYNTHETIC] HPAI signal near Georgia,synthetic
HM-0002299,2022-02-02,EGY,Egypt,HPAI,27.421,33.861,news,True,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0002300,2022-02-06,MAR,Morocco,HPAI,33.699,-9.197,news,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0002301,2022-01-31,MAR,Morocco,HPAI,31.103,-5.299,news,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0002302,2022-02-09,DEU,Germany,HPAI,53.003,7.32,official,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0002303,2022-02-13,ITA,Italy,HPAI,41.571,11.876,news,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0002304,2022-02-11,ITA,Italy,HPAI,44.977,14.224,news,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0002305,2022-02-07,ITA,Italy,HPAI,42.307,10.193,official,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0002306,2022-02-09,ITA,Italy,HPAI,41.172,15.011,official,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0002307,2022-02-07,ESP,Spain,HPAI,39.182,-7.415,official,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002308,2022-02-07,ESP,Spain,HPAI,39.66,-4.124,news,True,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002309,2022-02-07,POL,Poland,HPAI,53.443,22.764,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0002310,2022-02-10,POL,Poland,HPAI,51.447,19.126,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0002311,2022-02-13,HUN,Hungary,HPAI,47.796,18.876,news,True,[SYNTHETIC] HPAI signal near Hungary,synthetic
HM-0002312,2022-02-09,SRB,Serbia,HPAI,44.841,20.602,news,False,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0002313,2022-02-09,UKR,Ukraine,HPAI,47.156,35.08,news,False,[SYNTHETIC] HPAI signal near Ukraine,synthetic
HM-0002314,2022-02-11,RUS,Russian Federation,HPAI,55.528,55.006,social,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0002315,2022-02-10,TUR,Türkiye,HPAI,41.286,31.21,news,True,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0002316,2022-02-08,TUR,Türkiye,HPAI,41.824,36.681,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0002317,2022-02-08,GEO,Georgia,HPAI,41.265,42.446,news,True,[SYNTHETIC] HPAI signal near Georgia,synthetic
HM-0002318,2022-02-13,ISR,Israel,HPAI,31.116,35.281,news,False,[SYNTHETIC] HPAI signal near Israel,synthetic
HM-0002319,2022-02-07,ISR,Israel,HPAI,31.178,35.055,social,False,[SYNTHETIC] HPAI signal near Israel,synthetic
HM-0002320,2022-02-17,FRA,France,HPAI,48.31,-2.209,news,True,[SYNTHETIC] HPAI signal near France,synthetic
HM-0002321,2022-02-14,FRA,France,HPAI,48.286,6.394,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0002322,2022-02-17,DEU,Germany,HPAI,51.754,7.957,news,True,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0002323,2022-02-19,BEL,Belgium,HPAI,50.749,3.647,news,True,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0002324,2022-02-15,ITA,Italy,HPAI,43.704,13.579,news,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0002325,2022-02-16,POL,Poland,HPAI,53.473,17.541,official,True,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0002326,2022-02-18,HUN,Hungary,HPAI,46.846,17.588,news,False,[SYNTHETIC] HPAI signal near Hungary,synthetic
HM-0002327,2022-02-19,ROU,Romania,HPAI,46.049,28.534,news,False,[SYNTHETIC] HPAI signal near Romania,synthetic
HM-0002328,2022-02-19,BGR,Bulgaria,HPAI,42.844,23.641,social,False,[SYNTHETIC] HPAI signal near Bulgaria,synthetic
HM-0002329,2022-02-18,SRB,Serbia,HPAI,44.991,20.119,news,True,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0002330,2022-02-17,UKR,Ukraine,HPAI,47.723,33.266,news,True,[SYNTHETIC] HPAI signal near Ukraine,synthetic
HM-0002331,2022-02-16,UKR,Ukraine,HPAI,50.851,36.248,news,True,[SYNTHETIC] HPAI signal near Ukraine,synthetic
HM-0002332,2022-02-19,TUR,Türkiye,HPAI,37.206,33.895,social,True,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0002333,2022-02-19,TUR,Türkiye,HPAI,37.945,40.285,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0002334,2022-02-16,TUR,Türkiye,HPAI,35.672,35.694,official,True,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0002335,2022-02-15,TUR,Türkiye,HPAI,38.357,39.477,news,True,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0002336,2022-02-18,TUR,Türkiye,HPAI,42.488,32.321,news,True,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0002337,2022-02-18,GEO,Georgia,HPAI,42.706,42.708,official,True,[SYNTHETIC] HPAI signal near Georgia,synthetic
HM-0002338,2022-02-14,ISR,Israel,HPAI,31.476,34.345,news,True,[SYNTHETIC] HPAI signal near Israel,synthetic
HM-0002339,2022-02-19,EGY,Egypt,HPAI,22.901,34.337,news,False,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0002340,2022-02-14,TUN,Tunisia,HPAI,33.666,8.651,news,True,[SYNTHETIC] HPAI signal near Tunisia,synthetic
HM-0002341,2022-02-20,TUN,Tunisia,HPAI,35.036,8.763,news,False,[SYNTHETIC] HPAI signal near Tunisia,synthetic
HM-0002342,2022-02-19,MAR,Morocco,HPAI,30.138,-3.74,social,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0002343,2022-02-15,MAR,Morocco,HPAI,29.079,-7.585,news,True,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0002344,2022-02-22,FRA,France,HPAI,48.535,1.942,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0002345,2022-02-24,FRA,France,HPAI,50.098,3.334,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0002346,2022-02-22,DEU,Germany,HPAI,51.338,10.146,official,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0002347,2022-02-27,DEU,Germany,HPAI,51.708,8.877,news,True,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0002348,2022-02-26,DEU,Germany,HPAI,48.687,13.011,news,True,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0002349,2022-02-26,NLD,Netherlands,HPAI,52.559,6.95,news,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0002350,2022-02-25,NLD,Netherlands,HPAI,52.3,7.124,news,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0002351,2022-02-23,NLD,Netherlands,HPAI,51.69,4.602,social,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0002352,2022-02-25,BEL,Belgium,HPAI,50.5,3.829,news,True,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0002353,2022-02-21,BEL,Belgium,HPAI,50.093,3.659,news,False,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0002354,2022-02-21,BEL,Belgium,HPAI,51.165,4.225,news,False,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0002355,2022-02-25,BEL,Belgium,HPAI,51.051,3.617,news,True,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0002356,2022-02-24,ITA,Italy,HPAI,43.461,16.173,official,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0002357,2022-02-26,ITA,Italy,HPAI,43.425,15.303,news,True,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0002358,2022-02-21,ESP,Spain,HPAI,40.962,-0.621,social,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002359,2022-02-24,ESP,Spain,HPAI,41.845,-3.726,news,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002360,2022-02-27,POL,Poland,HPAI,50.42,22.31,official,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0002361,2022-02-23,SRB,Serbia,HPAI,43.52,21.031,news,False,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0002362,2022-02-24,MDA,Moldova,HPAI,46.553,28.062,social,False,[SYNTHETIC] HPAI signal near Moldova,synthetic
HM-0002363,2022-02-22,RUS,Russian Federation,HPAI,55.166,40.969,official,True,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0002364,2022-02-24,RUS,Russian Federation,HPAI,51.89,38.285,news,True,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0002365,2022-02-22,TUR,Türkiye,HPAI,38.244,34.069,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0002366,2022-02-21,TUR,Türkiye,HPAI,37.928,36.802,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0002367,2022-02-26,GEO,Georgia,HPAI,42.091,42.603,news,False,[SYNTHETIC] HPAI signal near Georgia,synthetic
HM-0002368,2022-02-22,EGY,Egypt,HPAI,25.427,29.089,news,True,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0002369,2022-02-24,EGY,Egypt,HPAI,27.886,27.753,news,False,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0002370,2022-02-24,EGY,Egypt,HPAI,23.303,31.139,news,False,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0002371,2022-02-27,TUN,Tunisia,HPAI,34.771,7.854,news,True,[SYNTHETIC] HPAI signal near Tunisia,synthetic
HM-0002372,2022-02-26,MAR,Morocco,HPAI,34.292,-4.485,official,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0002373,2022-03-02,FRA,France,HPAI,43.445,2.078,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0002374,2022-02-28,DEU,Germany,HPAI,49.925,8.81,news,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0002375,2022-02-28,DEU,Germany,HPAI,50.634,9.373,news,True,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0002376,2022-02-28,DEU,Germany,HPAI,51.996,11.822,official,True,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0002377,2022-03-06,NLD,Netherlands,HPAI,52.786,6.513,news,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0002378,2022-03-02,NLD,Netherlands,HPAI,53.237,5.531,news,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0002379,2022-03-01,ITA,Italy,HPAI,43.61,13.996,news,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0002380,2022-02-28,ITA,Italy,HPAI,44.824,13.772,official,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0002381,2022-03-02,ESP,Spain,HPAI,38.012,-3.535,news,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002382,2022-03-05,ROU,Romania,HPAI,46.302,27.61,news,False,[SYNTHETIC] HPAI signal near Romania,synthetic
HM-0002383,2022-03-01,BGR,Bulgaria,HPAI,43.033,24.666,news,False,[SYNTHETIC] HPAI signal near Bulgaria,synthetic
HM-0002384,2022-03-04,BGR,Bulgaria,HPAI,42.774,26.097,social,False,[SYNTHETIC] HPAI signal near Bulgaria,synthetic
HM-0002385,2022-02-28,SRB,Serbia,HPAI,45.492,21.118,news,False,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0002386,2022-03-02,SRB,Serbia,HPAI,45.004,20.9,official,False,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0002387,2022-03-06,UKR,Ukraine,HPAI,50.22,28.282,news,False,[SYNTHETIC] HPAI signal near Ukraine,synthetic
HM-0002388,2022-03-03,UKR,Ukraine,HPAI,46.264,35.366,news,False,[SYNTHETIC] HPAI signal near Ukraine,synthetic
HM-0002389,2022-03-04,MDA,Moldova,HPAI,47.432,27.218,news,True,[SYNTHETIC] HPAI signal near Moldova,synthetic
HM-0002390,2022-03-04,RUS,Russian Federation,HPAI,54.392,46.608,news,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0002391,2022-03-02,RUS,Russian Federation,HPAI,57.81,42.288,news,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0002392,2022-03-02,TUR,Türkiye,HPAI,37.826,30.112,news,True,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0002393,2022-03-04,TUR,Türkiye,HPAI,39.709,39.327,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0002394,2022-03-06,ISR,Israel,HPAI,31.147,35.196,social,False,[SYNTHETIC] HPAI signal near Israel,synthetic
HM-0002395,2022-03-06,EGY,Egypt,HPAI,29.913,34.581,news,False,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0002396,2022-03-03,EGY,Egypt,HPAI,24.978,33.829,news,False,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0002397,2022-03-05,EGY,Egypt,HPAI,29.921,35.21,news,False,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0002398,2022-03-02,TUN,Tunisia,HPAI,35.382,8.27,news,True,[SYNTHETIC] HPAI signal near Tunisia,synthetic
HM-0002399,2022-03-05,TUN,Tunisia,HPAI,33.284,8.651,news,False,[SYNTHETIC] HPAI signal near Tunisia,synthetic
HM-0002400,2022-03-01,TUN,Tunisia,HPAI,34.518,9.133,official,True,[SYNTHETIC] HPAI signal near Tunisia,synthetic
HM-0002401,2022-03-05,MAR,Morocco,HPAI,29.125,-7.197,official,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0002402,2022-02-28,MAR,Morocco,HPAI,30.766,-6.859,news,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0002403,2022-03-03,MAR,Morocco,HPAI,32.311,-3.651,news,True,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0002404,2022-03-13,DEU,Germany,HPAI,48.271,10.646,news,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0002405,2022-03-12,DEU,Germany,HPAI,54.141,10.318,official,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0002406,2022-03-07,NLD,Netherlands,HPAI,51.728,5.986,news,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0002407,2022-03-09,NLD,Netherlands,HPAI,51.896,5.515,news,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0002408,2022-03-10,BEL,Belgium,HPAI,51.071,3.877,news,False,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0002409,2022-03-10,ESP,Spain,HPAI,42.424,0.116,official,True,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002410,2022-03-13,ESP,Spain,HPAI,42.793,-4.251,news,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002411,2022-03-07,ESP,Spain,HPAI,43.087,-5.815,official,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002412,2022-03-10,POL,Poland,HPAI,49.311,19.065,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0002413,2022-03-10,POL,Poland,HPAI,49.459,20.547,social,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0002414,2022-03-08,POL,Poland,HPAI,53.408,22.102,official,True,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0002415,2022-03-08,HUN,Hungary,HPAI,47.302,18.189,news,True,[SYNTHETIC] HPAI signal near Hungary,synthetic
HM-0002416,2022-03-10,ROU,Romania,HPAI,45.185,25.75,news,False,[SYNTHETIC] HPAI signal near Romania,synthetic
HM-0002417,2022-03-08,ROU,Romania,HPAI,45.771,26.258,social,False,[SYNTHETIC] HPAI signal near Romania,synthetic
HM-0002418,2022-03-07,BGR,Bulgaria,HPAI,43.105,25.703,social,False,[SYNTHETIC] HPAI signal near Bulgaria,synthetic
HM-0002419,2022-03-11,RUS,Russian Federation,HPAI,61.248,45.415,news,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0002420,2022-03-07,RUS,Russian Federation,HPAI,49.788,41.069,news,True,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0002421,2022-03-11,GEO,Georgia,HPAI,41.609,43.417,news,True,[SYNTHETIC] HPAI signal near Georgia,synthetic
HM-0002422,2022-03-07,GEO,Georgia,HPAI,42.972,44.157,news,False,[SYNTHETIC] HPAI signal near Georgia,synthetic
HM-0002423,2022-03-13,ISR,Israel,HPAI,31.831,34.604,official,True,[SYNTHETIC] HPAI signal near Israel,synthetic
HM-0002424,2022-03-08,ISR,Israel,HPAI,31.175,35.205,news,False,[SYNTHETIC] HPAI signal near Israel,synthetic
HM-0002425,2022-03-13,EGY,Egypt,HPAI,29.939,30.28,news,True,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0002426,2022-03-13,EGY,Egypt,HPAI,29.727,28.117,official,True,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0002427,2022-03-08,TUN,Tunisia,HPAI,34.932,7.596,social,False,[SYNTHETIC] HPAI signal near Tunisia,synthetic
HM-0002428,2022-03-10,MAR,Morocco,HPAI,30.202,-7.89,social,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0002429,2022-03-16,DEU,Germany,HPAI,51.739,9.541,news,True,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0002430,2022-03-20,DEU,Germany,HPAI,48.399,10.002,social,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0002431,2022-03-16,DEU,Germany,HPAI,52.084,6.465,news,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0002432,2022-03-18,BEL,Belgium,HPAI,50.251,3.626,news,False,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0002433,2022-03-17,BEL,Belgium,HPAI,50.912,5.369,official,True,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0002434,2022-03-14,ITA,Italy,HPAI,43.871,10.203,official,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0002435,2022-03-20,ITA,Italy,HPAI,40.44,12.417,news,True,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0002436,2022-03-19,ITA,Italy,HPAI,42.254,9.317,news,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0002437,2022-03-14,ESP,Spain,HPAI,37.6,-5.732,news,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002438,2022-03-19,ESP,Spain,HPAI,42.004,-5.781,news,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002439,2022-03-20,ESP,Spain,HPAI,37.563,-0.877,official,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002440,2022-03-18,POL,Poland,HPAI,52.618,21.763,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0002441,2022-03-17,POL,Poland,HPAI,54.574,20.981,news,True,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0002442,2022-03-17,ROU,Romania,HPAI,44.175,25.986,news,True,[SYNTHETIC] HPAI signal near Romania,synthetic
HM-0002443,2022-03-17,SRB,Serbia,HPAI,44.136,21.391,news,True,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0002444,2022-03-15,SRB,Serbia,HPAI,42.816,22.181,news,False,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0002445,2022-03-16,SRB,Serbia,HPAI,42.921,21.408,news,True,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0002446,2022-03-19,UKR,Ukraine,HPAI,46.385,31.864,news,True,[SYNTHETIC] HPAI signal near Ukraine,synthetic
HM-0002447,2022-03-19,TUR,Türkiye,HPAI,36.666,31.377,official,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0002448,2022-03-16,EGY,Egypt,HPAI,28.095,35.699,news,False,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0002449,2022-03-17,MAR,Morocco,HPAI,35.003,-7.909,official,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0002450,2022-03-24,BEL,Belgium,HPAI,50.147,4.476,news,False,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0002451,2022-03-22,BEL,Belgium,HPAI,51.069,3.771,news,False,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0002452,2022-03-25,BEL,Belgium,HPAI,50.024,5.385,official,False,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0002453,2022-03-22,ITA,Italy,HPAI,43.945,13.521,social,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0002454,2022-03-24,ESP,Spain,HPAI,43.17,-4.241,news,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002455,2022-03-23,ESP,Spain,HPAI,41.973,-7.512,news,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002456,2022-03-22,ESP,Spain,HPAI,38.59,-1.903,news,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002457,2022-03-25,ESP,Spain,HPAI,40.526,-4.028,official,True,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0002458,2022-03-26,POL,Poland,HPAI,51.911,22.991,official,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0002459,2022-03-27,POL,Poland,HPAI,50.813,22.989,social,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0002460,2022-03-21,ROU,Romania,HPAI,46.989,23.556,social,False,[SYNTHETIC] HPAI signal near Romania,synthetic
